UUID	Document Number	Date	In Handlist	Common Name	QUOTE_TRANSCRIPTION	Lat	Lng	ANCHOR	TYPE	Place_Type	Person_Gender	TAGS	Role	Person_Named by	Person_Job	COMMENTS
126a74e7-9856-4bee-abe7-e64255678e3b	HCM 1281	1306-05-10T00:00:00Z	0	John le Bole	John de Bole			char-offset:447	PERSON			Scribe	Witness			
97fabaac-9984-440f-84d2-1712bd9f27fe	HCM 1281	1306-05-10T00:00:00Z	0	la Barewe	la Barewe			char-offset:436	PLACE			Nominative	Nominative			
408e69d1-fae7-4cc1-8785-fa689d23e6a5	HCM 1281	1306-05-10T00:00:00Z	0	Llanthony Priory, Wales	Lanton	51.94444	-3.03778	char-offset:342	PLACE			Nominative	Nominative			
47c3617b-bcd1-4cc5-bb21-e51e65d91393	HCM 1281	1306-05-10T00:00:00Z	0	Lugwardine, Herefordshire	Logwardyn	52.06669	-2.66344	char-offset:397	PLACE			Nominative	Nominative			
7bd0ca1e-db67-45c2-bf23-a6e35199ef0d	HCM 1281	1306-05-10T00:00:00Z	0	Canon Pyon, Herefordshire	Pyon' Canonicorum	52.13771	-2.80336	char-offset:244	PLACE	Landmark		Landmark				
8eaae0c0-b79f-4c24-bd7f-8b0c72a601d1	HCM 1281	1306-05-10T00:00:00Z	0	Canon Pyon, Herefordshire	Pyon' Canonicorum	52.13771	-2.80336	char-offset:129	PLACE			Nominative	Nominative			
a92c82fc-4134-4ba3-b0d2-480ac0684d3d	HCM 1281	1306-05-10T00:00:00Z	0	St. Ethelbert of Hereford	St. Ethelbert of Hereford			char-offset:185	PERSON			Dead				
b6f47f06-f16a-4964-ab3c-a11db13feb31	HCM 1281	1306-05-10T00:00:00Z	0	dean and chapter of Hereford	Dean and chapter of the church of St. Ethelbert of Hereford			char-offset:151	PERSON			Collective|Principal	Principal	Collective		
d2c79f67-da9a-44b0-a972-4bf62e2b52d7	HCM 1281	1306-05-10T00:00:00Z	0	Wythynton	Wythynton’			char-offset:416	PLACE			Nominative	Nominative			
747de073-e699-430e-8eb9-2af934c7db1e	HCM 1311	1314-04-18T00:00:00Z	0	Adam Knoyl	Adam Knoyl			char-offset:429	PERSON							
912ef5c6-07cd-470b-8ff9-e316b254651d	HCM 1311	1314-04-18T00:00:00Z	0	Brember	Brember			char-offset:81	PLACE			Nominative	Nominative			
d2fd21f3-c0cf-460c-8793-d2b02ae4d255	HCM 1311	1314-04-18T00:00:00Z	0	Brewos	Brewos'			char-offset:50	PLACE			Nominative	Nominative			
c5da1ef9-aabe-4b92-885d-c971178093a5	HCM 1311	1314-04-18T00:00:00Z	0	Devyd de Ia Bere	Devyd de Ia Bere			char-offset:352	PERSON			Witness	Witness			
70421772-56d2-4070-87b6-6f5f9ff9785f	HCM 1311	1314-04-18T00:00:00Z	0	Gower	Gower			char-offset:93	PLACE			Nominative	Nominative			
cbc0ce81-4841-4e2c-9f7f-4632760de945	HCM 1311	1314-04-18T00:00:00Z	0	Ia Bere	Ia Bere			char-offset:361	PLACE			Nominative	Nominative			
23a229d7-3d90-446b-bf06-b0eb16a3f80e	HCM 1311	1314-04-18T00:00:00Z	0	John Iweyn	John Iweyn			char-offset:103	PERSON			Principal				
db285f21-8e4c-49ca-b870-c7bf2f6eca04	HCM 1311	1314-04-18T00:00:00Z	0	Oystermouth Castle, Wales	Ostrem	51.57645	-4.00297	char-offset:280	PLACE			Given at	Given at			
10a54fd4-abee-4d80-b5a6-9b7239a2cf69	HCM 1311	1314-04-18T00:00:00Z	0	Oystermouth Castle, Wales	Ostrem	51.57645	-4.00297	char-offset:211	PLACE	Landmark		Landmark				
b9a5d35e-fc26-49b6-b20b-8b61121674b3	HCM 1311	1314-04-18T00:00:00Z	0	Penres	Penres,			char-offset:317	PLACE			Nominative	Nominative			
3d0ab16b-9238-433c-8f5e-71ef724b4df9	HCM 1311	1314-04-18T00:00:00Z	0	Peter Knoyl	Peter Knoyl			char-offset:370	PERSON			Witness	Witness			
feaeab58-7f10-4552-af68-d2b919fb27ff	HCM 1311	1314-04-18T00:00:00Z	0	Richard Hakelute	Richard Hakelute			char-offset:325	PERSON			Witness	Witness			
f30d7421-7214-485c-b6a2-e0e2fad82a6c	HCM 1311	1314-04-18T00:00:00Z	0	Robert de Penres	Robert de Penres			char-offset:307	PERSON			Witness	Witness			
fd47ca0f-5e0f-49f2-b0b8-5e14ccd41721	HCM 1311	1314-04-18T00:00:00Z	0	Robert Knoyl	Robert Knoyl			char-offset:400	PERSON			Witness	Witness			
73b22ece-419e-45bf-bb75-b0dd5488dcdc	HCM 1311	1314-04-18T00:00:00Z	0	Roilly, France	Roilly	47.4197	4.3408	char-offset:392	PLACE			Nominative	Nominative			
b03dcc29-3cbb-4d2b-8f69-e0e86814839a	HCM 1311	1314-04-18T00:00:00Z	0	William de Brewos	William de Brewos			char-offset:39	PERSON			Principal				
6c281219-ed5b-4b2c-b65c-6e8cea1099f1	HCM 1311	1314-04-18T00:00:00Z	0	William Knoyl	William			char-offset:414	PERSON			Witness	Witness			William Knoyl
436904d5-a858-497b-b41e-2890ec130c6d	HCM 1313	1311-05-08T00:00:00Z	0	Brember	Brember			char-offset:140	PLACE			Nominative	Nominative			
e39301ca-a6c3-4f1c-80c7-cd04263ea151	HCM 1313	1311-05-08T00:00:00Z	0	Brewos	Brewosia			char-offset:108	PLACE			Nominative	Nominative			elsewhere, Breosa
cf0b14e2-3c24-4482-b0d7-503a6573e3b2	HCM 1313	1311-05-08T00:00:00Z	0	Elias de Roilly	Elyas de Roily			char-offset:646	PERSON			Scribe	Scribe			
ea7911b0-9449-4b56-b2dc-3904af703ead	HCM 1313	1311-05-08T00:00:00Z	0	Gower	Gower			char-offset:152	PLACE			Nominative	Nominative			
63bc40d3-529e-4f07-8840-5c8d9f923044	HCM 1313	1311-05-08T00:00:00Z	0	John Iweyn	John Iweyn			char-offset:163	PERSON			Principal				
c228e417-fc45-4378-aa9e-9c8eebf45746	HCM 1313	1311-05-08T00:00:00Z	0	John Russel	John Russel			char-offset:633	PERSON			Witness	Witness			
3d505f08-3ac5-41d7-9f22-911645593c26	HCM 1313	1311-05-08T00:00:00Z	0	Glamorgan, Wales	Morgan	51.66667	-3.66667	char-offset:509	PLACE			Given at	Given at			
8c6662a8-6d1f-4c4f-8f5a-7549f2ff2e8f	HCM 1313	1311-05-08T00:00:00Z	0	Penres	Penres			char-offset:546	PLACE			Nominative	Nominative			
ee0d120c-5cab-47e2-bde2-e72d9d77770c	HCM 1313	1311-05-08T00:00:00Z	0	Peter Knoyl	Peter Knoyl			char-offset:569	PERSON			Witness	Witness			
a7026425-fbb6-45ee-a12d-b6e0f8f3cbc3	HCM 1313	1311-05-08T00:00:00Z	0	Robert de Penres	Robert de Penres			char-offset:536	PERSON			Witness	Witness			
fad96fea-ffbd-4664-98b5-8cc0bb475637	HCM 1313	1311-05-08T00:00:00Z	0	Robert de Weston	Robert de Weston			char-offset:582	PERSON			Witness	Witness			
cfe03ca0-a3f2-434f-82b2-aa295370636d	HCM 1313	1311-05-08T00:00:00Z	0	Robert Donnyng	Robert Donnyng			char-offset:616	PERSON			Witness	Witness			
e47c7ae9-bf1a-4189-9dc9-80e34b9b5ae8	HCM 1313	1311-05-08T00:00:00Z	0	Roilly	Roily,			char-offset:655	PLACE			Nominative	Nominative			
6a25c473-59df-46e8-8cee-953e5b11c7c4	HCM 1313	1311-05-08T00:00:00Z	0	Sengilton	Sengilton			char-offset:262	PLACE			Nominative	Nominative			
525f8ebe-f448-4866-af7e-e5465fcbc52e	HCM 1313	1311-05-08T00:00:00Z	0	Swansea, Wales	Sweynes	51.62628	-3.94005	char-offset:451	PLACE			Nominative	Nominative			
6f0d333a-d3d2-42f8-a14c-926dd7dc839e	HCM 1313	1311-05-08T00:00:00Z	0	the burgesses of the town of Sweynes	the burgesses of the town of Sweynes			char-offset:422	PERSON			Collective|Office		Collective		
70f30d9e-d3ae-42bb-99f3-a8c741d56efb	HCM 1313	1311-05-08T00:00:00Z	0	the castle of Sweynes'	the castle of Sweynes'			char-offset:312	PLACE	Building		Building				
73c2f36b-97b7-4cea-9cdb-3705463dcc4f	HCM 1313	1311-05-08T00:00:00Z	0	Thomas Cothgh	Thomas Cothgh			char-offset:554	PERSON			Witness	Witness			
3c454703-6bc4-4d37-803c-5c7f430520c0	HCM 1313	1311-05-08T00:00:00Z	0	Weston-under-Penyard, Herefordshire	Weston	51.90701	-2.53779	char-offset:592	PLACE			Nominative	Nominative			
af89b1cf-4d5b-4d68-8026-e3327c8b52a5	HCM 1313	1311-05-08T00:00:00Z	0	William de Brewos	William de Brewosia			char-offset:97	PERSON			Principal			lord of the honour of Brember and Gower	
394fc76e-02a6-43ab-944a-f8648810b42b	HCM 1313	1311-05-08T00:00:00Z	0	William Knoyl	William Knoyl			char-offset:601	PERSON			Witness	Witness			
b8cc2d4f-1ed9-4810-b029-369025fc24e3	HCM 1366	1317-08-30T00:00:00Z	0	Adam	Adam			char-offset:56	PERSON			Principal			bishop of Hereford	
476191d8-37ed-4d18-adad-4adc2f9f17f5	HCM 1366	1317-08-30T00:00:00Z	0	Richard Swinfield	bishop of Hereford			char-offset:62	PERSON			Office		Office		
513411bf-cc34-4537-9dc2-08b9e29d87a7	HCM 1366	1317-08-30T00:00:00Z	0	dean and chapter of Hereford	dean and chapter of Hereford			char-offset:99	PERSON			Collective|Office|Principal	Principal	Collective		
98f14060-febb-4975-91e8-1f70b92e274e	HCM 1366	1317-08-30T00:00:00Z	0	Thame, Oxfordshire	Thame	51.75000	-0.97000	char-offset:982	PLACE			Given at	Given at			
278cd15e-4b26-4c70-8f80-9d75bb3302a6	HCM 1367	1317-09-25T00:00:00Z	0	Adam	Adam			char-offset:39	PERSON			Principal			bishop of Hereford	
b4e47a56-e9d1-4b37-ba44-cfd74d974b74	HCM 1367	1317-09-25T00:00:00Z	0	Richard Swinfield	bishop of Hereford			char-offset:45	PERSON			Office		Office		
e0d840b4-8592-45b6-bc50-1366b6b7d535	HCM 1367	1317-09-25T00:00:00Z	0	dean and chapter of Hereford	dean and chapter of Hereford			char-offset:82	PERSON			Collective|Office|Principal	Principal	Collective		
4334f2fd-a1f5-4cba-9a94-220755c1593e	HCM 1367	1317-09-25T00:00:00Z	0	Evesham, Worcestershire	Evesham	52.09262	-1.94742	char-offset:1333	PLACE			Given at	Given at			
b23af6b8-c17e-4c63-88b0-51e5de0877b7	HCM 1367	1317-09-25T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:55	PLACE			Nominative	Nominative			
18fb1e25-d428-4ec9-883b-0fd6054c51eb	HCM 1367	1317-09-25T00:00:00Z	0	Pope Clement V	Pope Clement V			char-offset:221	PERSON			Dead				
4b0b4417-3119-4042-9202-24813c7dccaa	HCM 1367	1317-09-25T00:00:00Z	0	dean and chapter of Hereford	the dean and chapter of Hereford			char-offset:1074	PERSON			Collective|Office		Collective		
eeb722fe-589d-454e-8b38-ba6ec6583ce3	HCM 1367	1317-09-25T00:00:00Z	0	William Maldon	chamberlain			char-offset:725	PERSON			Office		Office		the king's chamberlain
aec34679-c9d1-41e2-9561-3ed0bc8740cd	HCM 1367	1317-09-25T00:00:00Z	0	the king's treasurer	the king's treasurer			char-offset:700	PERSON			Office		Office		
403eade7-31da-4a9d-8708-9201418262f7	HCM 1367	1317-09-25T00:00:00Z	0	Vienne	Vienne			char-offset:501	PLACE			Nominative	Nominative			
cd83e661-3875-4b5b-9b39-46656f874c47	HCM 1368	1317-12-04T00:00:00Z	0	Adam Orleton	Adam			char-offset:38	PERSON			Principal				Adam Orleton
37cc8822-73c5-42f3-94d9-9de8088a5d59	HCM 1368	1317-12-04T00:00:00Z	0	Badlesmere, Kent	Badelesmere	51.25003	0.87903	char-offset:173	PLACE			Nominative	Nominative			
7b446d5f-5643-4697-a423-0f9d3a7c086b	HCM 1368	1317-12-04T00:00:00Z	0	Bartholomew de Badelesmere	Bartholomew de Badelesmere			char-offset:158	PERSON			Principal				
ed3b0272-0f86-4d5c-91e4-443b1576ac86	HCM 1368	1317-12-04T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:47	PLACE			Nominative	Nominative			
115ef844-c671-429b-9bf4-943824de880e	HCM 1368	1317-12-04T00:00:00Z	0	Highbury, North London	Heiebur' near London	51.55200	-0.09700	char-offset:1542	PLACE			Given at	Given at			Highbury, near London (now, a neighborhood in North London)
f1f7a69a-2757-45d9-bc80-4babe2b42fff	HCM 1368	1317-12-04T00:00:00Z	0	Salop	Salop			char-offset:563	PLACE			Nominative	Nominative			
cb3d5e75-6752-4b3b-8aa1-39de72d1132c	HCM 1368	1317-12-04T00:00:00Z	0	the abbot and convent of Wigmore	the abbot and convent of Wigmore			char-offset:481	PERSON			Collective|Office		Collective		
10d685b8-8100-4c97-8b35-ada815eaf37c	HCM 1368	1317-12-04T00:00:00Z	0	dean and chapter of Hereford	the dean and chapter			char-offset:451	PERSON			Collective|Office		Collective	collectors of the tenth for the archdeaconry of Salop	
217ebb84-3838-4851-a39a-d965207e71f7	HCM 1368	1317-12-04T00:00:00Z	0	dean and chapter of Hereford	the dean and chapter of Hereford,			char-offset:70	PERSON			Collective|Office|Principal	Principal	Collective		
fbb19d0d-8c45-4dda-9cd6-62e6a5034099	HCM 1368	1317-12-04T00:00:00Z	0	their own messengers	their own messengers			char-offset:1229	PERSON			Collective|Office		Collective		
365389d0-04d2-4408-875d-c236d83f667f	HCM 1368	1317-12-04T00:00:00Z	0	the messengers of dominus Bartholomew	the messengers of dominus Bartholomew			char-offset:587	PERSON			Collective|Office		Collective		
e2d5a021-1b53-4aa9-ab24-f5d9608ef8c7	HCM 1368	1317-12-04T00:00:00Z	0	Wiggemore	Wigmore			char-offset:506	PERSON			Nominative	Nominative			
5821800b-324d-4cbd-91a7-bbfea609ab11	HCM 1417	1305-11-03T00:00:00Z	0	Almeley, Herefordshire	Almalia	52.15891	-2.97102	char-offset:98	PLACE			Nominative	Nominative			
7cfb5148-e2a7-45fd-b3bb-022f080c541f	HCM 1417	1305-11-03T00:00:00Z	0	Robert Winchelsey	archbishop of Canterbury			char-offset:212	PERSON			Office		Office		
e6b24a3d-39e0-4ad2-bf38-68463c126eb0	HCM 1417	1305-11-03T00:00:00Z	0	Henry de Schorn	archdeacon of Hereford			char-offset:385	PERSON			Office		Office		
c00e6ad7-6627-445e-863d-0a4266e4ba1b	HCM 1417	1305-11-03T00:00:00Z	0	Breusa	Breusa			char-offset:467	PLACE			Nominative	Nominative			
d903a8a2-2e4a-4039-9a48-c518de7a9dad	HCM 1417	1305-11-03T00:00:00Z	0	William de Kyngescote	canon of Hereford			char-offset:432	PERSON			Office		Office		
25a827c3-5bfc-44a2-af0b-c8da8c524698	HCM 1417	1305-11-03T00:00:00Z	0	Canterbury	Canterbury	51.27968	1.07888	char-offset:226	PLACE			Nominative	Nominative			
2826de1b-b491-4ce6-9317-a2b0121eaa8a	HCM 1417	1305-11-03T00:00:00Z	0	chaplains	chaplains			char-offset:573	PERSON			Office		Office		
da7c8572-9eec-474a-b3e8-de8307683c73	HCM 1417	1305-11-03T00:00:00Z	0	clerk of the diocese of Hereford 	clerk of the diocese of Hereford and notary public			char-offset:107	PERSON			Office		Office		
43bb6fdd-c4c4-48f9-9f61-59956184f475	HCM 1417	1305-11-03T00:00:00Z	0	Henry de Schorn	Henry de Schorne			char-offset:367	PERSON			Witness	Witness		archdeacon of Hereford	
45dc1af3-ac02-4b1e-821b-f4d8cbffa58e	HCM 1417	1305-11-03T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:399	PLACE			Nominative	Nominative			
b8c87725-248c-4c9b-8c2e-86c498ccd08e	HCM 1417	1305-11-03T00:00:00Z	0	Hugh de Breusa	Hugh de Breusa			char-offset:459	PERSON			Witness	Witness		penitentiary of the church of Hereford	
8a2f7c3f-960d-43b8-9065-e91d28fc687c	HCM 1417	1305-11-03T00:00:00Z	0	John de Almalia	John de Almalia			char-offset:90	PERSON			Scribe			clerk of the diocese of Hereford and notary public	
bf1d71ba-b209-4a32-9f59-a2a6368b9a50	HCM 1417	1305-11-03T00:00:00Z	0	John	John			char-offset:206	PERSON			Principal			archbishop of Canterbury	
2f0c55d7-725c-4552-9476-9c951a24d7a9	HCM 1417	1305-11-03T00:00:00Z	0	John Helle	John Helle			char-offset:561	PERSON			Witness	Witness		chaplains	
aa51a009-219b-44a9-ae94-454c4d891fd6	HCM 1417	1305-11-03T00:00:00Z	0	John le Blak	John le Blak			char-offset:584	PERSON			Witness	Witness		laymen	
c76b029f-92c9-4d22-9fdc-bcea37d2784f	HCM 1417	1305-11-03T00:00:00Z	0	Kingscote, Gloucestershire	Kyngescote	51.66525	-2.26599	char-offset:420	PLACE			Nominative	Nominative			
d76e75d7-2995-43cd-8be9-487f2c9e14c9	HCM 1417	1305-11-03T00:00:00Z	0	Norton Canon, Herefordshire	Norton	52.12195	-2.90791	char-offset:613	PLACE			Nominative	Nominative			
e69adca7-5a17-4f2e-b3b7-616380fb8845	HCM 1417	1305-11-03T00:00:00Z	0	penitentiary of the church of Hereford	penitentiary of the church of Hereford			char-offset:475	PERSON			Office		Office		
b89495a3-f026-4d3e-8085-2b2f46a66f88	HCM 1417	1305-11-03T00:00:00Z	0	Richard de Wykewane	Richard de Wykkewane			char-offset:519	PERSON			Witness	Witness		chaplains	
5ee011ae-6717-4498-9301-936ffaf8aaeb	HCM 1417	1305-11-03T00:00:00Z	0	Schorn	Schorne			char-offset:376	PLACE			Nominative	Nominative			
1733c90e-90aa-4977-87f9-caf4960a230d	HCM 1417	1305-11-03T00:00:00Z	0	Chapter-house at Hereford	the chapter of the greater church of Hereford	52.05391	-2.71599	char-offset:300	PLACE	Building		Building|Given at	Given at			
78a44aaf-9ed9-4e5b-86f1-9ff84318a80d	HCM 1417	1305-11-03T00:00:00Z	0	Walter de Norton	Walter de Norton			char-offset:603	PERSON			Witness	Witness		laymen	
75d860eb-33f3-4e19-b931-0b5a149daa5e	HCM 1417	1305-11-03T00:00:00Z	0	William de Kyngescote	William de Kyngescote			char-offset:409	PERSON			Witness	Witness		canon of Hereford	
deace25d-0f38-4de3-90c9-eeabfabee1d9	HCM 1417	1305-11-03T00:00:00Z	0	William Vallet	William Vallet			char-offset:541	PERSON			Witness	Witness		chaplains	
caf9f3ae-92b5-4d69-a910-fe9b541df956	HCM 1417	1305-11-03T00:00:00Z	0	Wykewane	Wykkewane			char-offset:530	PLACE			Nominative	Nominative			
d307a223-fd8e-4a98-9562-313f079c8da7	HCM 1438	1309-07-23T00:00:00Z	0	Alfredus	Alfredus			char-offset:98	PERSON			Executor|Principal	Principal		executors of the will of magister Philipp Talebot	
4ddbca8e-e127-4193-a7e5-539cde1947c3	HCM 1438	1309-07-23T00:00:00Z	0	Hereford	bishop of Hereford	52.05598	-2.71755	char-offset:570	PLACE			Given at	Given at			
2f6e63a7-275c-4861-bee3-ab85c5fc48a8	HCM 1438	1309-07-23T00:00:00Z	0	Breosa	Breosa			char-offset:373	PLACE			Nominative	Nominative			
5e11b759-ee8a-418e-8506-3b77c382316c	HCM 1438	1309-07-23T00:00:00Z	0	canon	canon			char-offset:350	PERSON			Office		Office		
2ed89724-049c-4608-9a97-14126abfe415	HCM 1438	1309-07-23T00:00:00Z	0	canon in the church of Hereford	canon in the church of Hereford			char-offset:178	PERSON			Office		Office		
252def4b-a04e-413c-859e-d87471645896	HCM 1438	1309-07-23T00:00:00Z	0	Cantiplue	Cantilupo			char-offset:550	PLACE			Nominative	Nominative			
66d95877-cbab-45e8-93f0-2526799e1152	HCM 1438	1309-07-23T00:00:00Z	0	Caple	Caple			char-offset:343	PLACE			Nominative	Nominative			
d154a563-a3e1-4928-8f84-f123a9a95ea2	HCM 1438	1309-07-23T00:00:00Z	0	Robert de Gloucestre	chancellor of the church of Hereford			char-offset:294	PERSON			Office		Office		
d30d634b-923f-484e-b270-7775d9d13357	HCM 1438	1309-07-23T00:00:00Z	0	Alfredus	chaplain			char-offset:108	PERSON			Office		Office		
773a3c01-4f25-4f46-9c70-12df479c997e	HCM 1438	1309-07-23T00:00:00Z	0	Gloucester	Glouc'	51.83396	-2.61134	char-offset:286	PLACE			Nominative	Nominative			
a46c8d02-9bb3-4929-88cb-14b838a5822f	HCM 1438	1309-07-23T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:599	PLACE			Given at	Given at			
15d17717-fcca-41fe-b22f-c02f2486dfce	HCM 1438	1309-07-23T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:201	PLACE			Nominative	Nominative			
fd5a88f7-2146-4943-868a-a6701b184ddc	HCM 1438	1309-07-23T00:00:00Z	0	John Talebot	John Talebot			char-offset:81	PERSON			Executor|Principal	Principal		executors of the will of magister Philipp Talebot	
bf2e3544-185b-43b5-bcc6-2ce9de3506a6	HCM 1438	1309-07-23T00:00:00Z	0	penitentiary of the same church	penitentiary of the same church			char-offset:381	PERSON			Office		Office		
c3e054c6-a03b-4702-9037-723eea85ae13	HCM 1438	1309-07-23T00:00:00Z	0	Philipp Talebot	Philipp Talebot			char-offset:152	PERSON			Dead			canon in the church of Hereford	
cc7b89b0-a14c-4be6-ae4b-5a2b290697d2	HCM 1438	1309-07-23T00:00:00Z	0	Robert de Glouc	Robert de Glouc			char-offset:276	PERSON			Principal			chancellor of the church of Hereford	
1c502355-9c34-4876-b786-c64e1ca7f1c3	HCM 1438	1309-07-23T00:00:00Z	0	the chapter of Hereford	chapter of Hereford			char-offset:422	PERSON			Collective|Office		Collective		
33985e0a-b0d6-427d-9611-245d9afdcd04	HCM 1438	1309-07-23T00:00:00Z	0	Thomas de Cantilupe	Thomas de Cantilupo			char-offset:540	PERSON			Dead			bishop of Hereford	
be1074d0-632b-414a-a292-2c3d63c89813	HCM 1439	1308-07-19T00:00:00Z	0	Aran Islands, Ireland	Aran	53.11667	-9.70000	char-offset:68	PLACE			Nominative	Nominative			
05eb01b9-3755-4ab1-8005-e99b6b7e4328	HCM 1439	1308-07-19T00:00:00Z	0	William de Testa	archdeacon of Aran in the church of Comminges			char-offset:54	PERSON			Office		Office		
825e8c1e-c03b-4db7-975e-e55e9a7e3aba	HCM 1439	1308-07-19T00:00:00Z	0	Barewe	Barewe			char-offset:219	PLACE			Nominative	Nominative			
edeb3e2a-3372-46b1-b7c2-0f310f5cbec5	HCM 1439	1308-07-19T00:00:00Z	0	Richard Swinfield	bishop of Hereford			char-offset:327	PERSON			Office		Office		
284fa776-f828-4948-be06-21cb4c990772	HCM 1439	1308-07-19T00:00:00Z	0	Cantiplue	Cantilupo,			char-offset:307	PLACE			Nominative	Nominative			
d6698aa5-2749-4b3b-b050-0ed9fe3ea955	HCM 1439	1308-07-19T00:00:00Z	0	chaplain and envoy of the pope	chaplain and envoy of the pope			char-offset:101	PERSON			Office		Office		
e8954b68-c24d-4556-aa5f-68b2441d326d	HCM 1439	1308-07-19T00:00:00Z	0	Saint-Bertrand de Comminges, France	Comminges	43.02830	0.57160	char-offset:90	PLACE			Nominative	Nominative			
c8c578d7-82aa-4023-8b06-db3151066a09	HCM 1439	1308-07-19T00:00:00Z	0	dean and chapter of Hereford	dean and chapter of Hereford			char-offset:167	PERSON			Collective|Principal	Principal	Collective		
512aef1f-e8aa-4d23-95bf-48dbf9a5fb01	HCM 1439	1308-07-19T00:00:00Z	0	Guillelmus Testa	Guillelmus Testa			char-offset:36	PERSON			Principal			archdeacon of Aran in the church of Comminges	
8b183702-d926-4625-9f65-f96caa472549	HCM 1439	1308-07-19T00:00:00Z	0	Hereford	Hereford	52.05598	-2.71755	char-offset:337	PLACE			Nominative	Nominative			
4a42ce81-6da8-4eeb-a707-b9ea4aac0779	HCM 1439	1308-07-19T00:00:00Z	0	John de Barewe	John de Barewe			char-offset:211	PERSON			Principal				
2383ee71-69e3-4f78-af2d-0eaa5caecccc	HCM 1439	1308-07-19T00:00:00Z	0	London	London	51.51437	-0.09229	char-offset:356	PLACE			Given at	Given at			
994e0e95-e110-4dc5-a307-276fec8a4b16	HCM 1439	1308-07-19T00:00:00Z	0	Clement V	the pope			char-offset:123	PERSON			Office		Office		
0c4d01fc-e209-42c7-84a0-72985477ad53	HCM 1439	1308-07-19T00:00:00Z	0	Thomas de Cantilupe	Thomas de Cantilupo			char-offset:297	PERSON			Dead			bishop of Hereford	
2f72d7e4-a5bb-47df-a6f9-02675afde520	HCM 1441	1305-08-31T00:00:00Z	0	Aran Islands, Ireland	Aran	53.11667	-9.70000	char-offset:153	PLACE			Nominative	Nominative			
341a07f3-b8d3-4f93-8367-e0a32b9850e8	HCM 1441	1305-08-31T00:00:00Z	0	William Greenfield	archbishop of York			char-offset:485	PERSON			Office		Office		
9334ec67-79f2-4e8b-a58a-807962654e3e	HCM 1441	1305-08-31T00:00:00Z	0	William de Testa	archdeacon of Aran in the church of Comminges, papal chaplain			char-offset:139	PERSON			Office		Office		
cb015c64-2e6e-4945-9a74-a059da3cb6c3	HCM 1441	1305-08-31T00:00:00Z	0	Richard Swinfield	bishop of Hereford			char-offset:390	PERSON			Office		Office		
