source,target,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
5834,2563,20a2ee4f-bbf4-441b-afd2-d57acef72839,0,Richard de Bokenhull',,Witness,,1
5836,3372,254d4249-0a7b-4bb4-a285-305176811873,0,Richard de Bykerton’,,Witness,,1
5837,2492,254d4249-0a7b-4bb4-a285-305176811873,0,Richard de Bykertone,,Witness,,1
5839,2593,db898c60-ae6c-4e7a-9d09-8d9a95e126d9,1,Richard Ge Bisshampton',,,,1
5840,2820,db898c60-ae6c-4e7a-9d09-8d9a95e126d9,0,Richard de Bysshampton',,,,1
5841,2939,db898c60-ae6c-4e7a-9d09-8d9a95e126d9,0,Richard,,,,1
5842,2614,db898c60-ae6c-4e7a-9d09-8d9a95e126d9,1,Richard,,,,1
5846,2214,73702535-4033-494a-9eb1-08dc9e75f744,0,Richard de thabbenor',,,,1
5847,3421,5332fa0d-f79f-4e3e-8aec-99c53c4df304,0,Richard de Cheddeworth’.,,Scribe|Witness,,2
5848,3422,5332fa0d-f79f-4e3e-8aec-99c53c4df304,0,Richard de Chedéewrth'.,,Scribe|Witness,,2
5849,3076,d6c4a387-35bf-4b23-806e-7732a9c3d316,0,Richard de Chedenhall',,Principal,,1
5850,2395,edef84e5-7e13-4367-95dd-5ed92ec0a543,0,Richard de Childeston’,,,,1
5851,2397,edef84e5-7e13-4367-95dd-5ed92ec0a543,0,Richard her son,,,,1
5852,2346,edef84e5-7e13-4367-95dd-5ed92ec0a543,0,"Richard de eston',",,Witness,,1
5853,2826,edef84e5-7e13-4367-95dd-5ed92ec0a543,0,"Richard de Childeston',",,Witness,,1
5854,2815,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard de Clehungr',",,Witness,,1
5855,2439,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,Richard son of Gilbert,Parent,Witness,,1
5856,2389,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard de Clehungre,",,Witness,,1
5857,2819,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard son of Gilbert of Clehanger,",Parent,Witness,,1
5858,2346,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard de Clehungr',",,Witness,,1
5859,2620,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard de Clehungr',",,Witness,,1
5860,2619,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,Pag de ee,,Witness,,1
5861,2621,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard Clehungr',",,Witness,,1
5862,2618,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,Richard de Cae,,Witness,,1
5863,3136,4f2b46a7-e44f-48e4-8fa7-8446ed3218e2,0,"Richard de Clehungre,",,,,1
5864,3136,ec26b343-2fd7-4ba3-afc8-db0bdc8ec3f6,0,Richard son of Richard de Clehungre,Parent,Witness,,1
5865,3138,ec26b343-2fd7-4ba3-afc8-db0bdc8ec3f6,0,Richard de Clehonger,,Witness,,1
5866,2779,d04c64c4-2a9b-4acc-8097-fff27523ea87,0,"Richard de Colewelle,",,Witness,,1
5867,2632,ad1c9edf-cba1-41b1-a205-5b7f77bbb7c1,0,"Richard, son of Robert de ¢ con's",Parent,Principal,,1
5868,2856,903720de-d3ee-44a8-83f7-ab32ebc8c075,0,Richard de Gors,,Witness,,1
5869,2695,fbe99be4-32a8-45fd-9b75-02e48959d33d,0,"Richard called de Credelee, chaplain",,Principal,,1
5870,2587,fbe99be4-32a8-45fd-9b75-02e48959d33d,0,"Richard called de Credelee, chaplain and Vv f£ the said cathedral church",,Principal,,1
5871,2830,fbe99be4-32a8-45fd-9b75-02e48959d33d,0,"Ric edeleye, chaplains",,Witness,,1
5872,2484,fbe99be4-32a8-45fd-9b75-02e48959d33d,0,"Richard de Upton’, chaplain, called de Credeleye, vicar in the greater church of Hereford",,Principal,,1
5874,2245,117f4427-126c-426c-80da-48f63a008b0e,0,Richard de cruce,,Witness,,1
5875,2482,117f4427-126c-426c-80da-48f63a008b0e,0,Richard de Cruce,,Witness,,1
5876,2851,117f4427-126c-426c-80da-48f63a008b0e,0,Richard de Cruce,,Witness,,1
5878,2489,04a5c3e6-cc55-4e63-a0d9-3db47afd7c83,0,"Richard de Duynre, canons of the said church",,Principal,,1
5879,2744,1c645af5-66e2-4043-8fb1-3bc8e0fac27e,0,"Richerd de Dunre, lord of the same vill",,Principal,,1
5880,2550,1c645af5-66e2-4043-8fb1-3bc8e0fac27e,0,Richard de Dumre,,Principal,,1
5881,2924,1c645af5-66e2-4043-8fb1-3bc8e0fac27e,0,Richard de Dunre,,Principal,,1
5882,2686,1c645af5-66e2-4043-8fb1-3bc8e0fac27e,0,,,,,1
5883,2706,4b314f10-90e0-4916-ad5d-0e1b878eda8f,0,Richard de Auste,,Principal,,1
5884,2473,4b314f10-90e0-4916-ad5d-0e1b878eda8f,0,"Richard de Estenor, the clerk",,Scribe|Witness,,2
5885,2359,4b314f10-90e0-4916-ad5d-0e1b878eda8f,0,"Richard de Estenor, the clerk",,,,1
5886,3090,4b314f10-90e0-4916-ad5d-0e1b878eda8f,0,Richard de Aust'. clerks,,Witness,,1
5887,3091,4b314f10-90e0-4916-ad5d-0e1b878eda8f,0,"Richerd 4e Aust,",,,,1
5888,2263,90593ccf-f707-42fb-b25b-692beafc9d6e,0,"Richard de Estenore, notaries,",,Scribe|Witness,,2
5889,3074,90593ccf-f707-42fb-b25b-692beafc9d6e,0,"Richard de Estenore, notary public",,Witness,,1
5891,3442,a7f53ff8-fc83-4593-83c4-725cbc03e8f9,0,Richard de Buenden',,Witness,,1
5892,3477,b2d0d3a0-4eb4-48d5-a1b3-df1325c78ab3,0,Richard de Fennemor',,,,1
5893,3054,021c905e-65e1-4e19-b5ba-066c060543cc,0,"Richard, archdescon of Canterbury,",,Witness,,1
5894,2581,267072bc-edc2-4995-9df6-0c7c4057774a,0,Richard de Frene,,Witness,,1
5895,2788,3635b5e7-d0bf-4d36-a905-1878fb89f1e8,0,Richard de Gatewyk,,Scribe|Witness,,2
5897,2506,d365773d-8ded-4586-a1db-933943782fe0,0,Richard de H'telan'de,,Witness,,1
5898,3216,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,"Richard de Hamenays, sub-dean of Hereford and proctor of dominus John de Aqua Blanca, dean of Hereford",,Principal,,1
5899,3062,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,sub-dean of Hereford,Office,Principal,,1
5901,3349,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,"Richard de Hamenasch', canon of Hereford",,Principal,,1
5902,3352,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,"Richard Hamenherse, an executor of the will of the late dominus Richard, formerly bishop of Hereford",,Principal,,1
5906,3048,d3511353-0cac-4ec6-a24c-3546a95e98a2,1,Richard de Hamenasche,,,,1
5907,2286,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,Richard de Hamenasche,,Principal,,1
5908,2287,d3511353-0cac-4ec6-a24c-3546a95e98a2,0,Richard de Hamenasche,,Principal,,1
5909,3349,674731ba-d60b-4183-97bb-f5af3a4e2533,0,,Collective,Principal,,1
5911,2763,c65e3fd4-7b72-4f1b-9664-3a63fcde636a,0,"Richard de Harsecumb',",,,,1
5912,3465,35ba0d68-80ac-4e10-bf7f-7b9f79a80465,0,Richara de Hemfreston'(?),,,,1
5913,2804,bb50805b-81a0-4b6e-9041-b14824d888d0,0,"Ghard, arehdeacon of Hereford",,,,1
5914,2216,bb50805b-81a0-4b6e-9041-b14824d888d0,0,R. archdeacon,,,,1
5915,2889,bb50805b-81a0-4b6e-9041-b14824d888d0,0,archdeacon of Nereford,Office,Principal,,1
5916,2415,bb50805b-81a0-4b6e-9041-b14824d888d0,0,"Richard de Hertford, archdeacon of Hereford",,,,1
5917,2830,bb50805b-81a0-4b6e-9041-b14824d888d0,1,"Richard de Hertford, archdeacon of the ch ot Hereford",,,,1
5918,2379,bb50805b-81a0-4b6e-9041-b14824d888d0,0,"hichard, arehdescon or Hereford",,,,1
5919,2381,bb50805b-81a0-4b6e-9041-b14824d888d0,0,"Richard,  archdeacon of Hereford",,,,1
5920,2814,bb50805b-81a0-4b6e-9041-b14824d888d0,0,"wmauister nichard de Hertford’, archdeacoh of Reretord",,Witness,,1
5921,2596,237d8bb0-9886-4ad9-b1d3-ee1b7c1f747d,0,Richard de hida,,Witness,,1
5922,2831,127d08e5-6b76-4a74-b0c8-5be6b8e1a3c8,0,RIchard de Hoggesshawe,,Witness,,1
5923,2832,127d08e5-6b76-4a74-b0c8-5be6b8e1a3c8,0,Richard de Hoggesshawe,,Witness,,1
5924,2833,127d08e5-6b76-4a74-b0c8-5be6b8e1a3c8,0,Richard de Hoggesshawe,,Witness,,1
5925,2609,b3877b7d-f419-49cc-8b12-b7af9486ca14,0,Richard de Holleberwe,,Witness,,1
5926,2389,d0e0937d-06d2-4a57-9336-95e0c116db96,0,Richard de —,,Principal,,1
5927,2645,da0e1472-14dc-42ac-949c-2933434c8189,0,Richard de meee,,Principal,,1
5928,3471,c021e227-a73d-4c3c-b602-860759e3da80,0,Richard de Hunteleye,,Principal,,1
5929,2645,bc252a3f-622a-4a31-af82-f8650b54a259,0,Richard de Hurtisley,,,,1
5930,2510,445f23d6-33b4-4db5-a2f4-6e4a2cd8a7dc,0,"Richard de Karent, lord of Atherstone.",,Principal,,1
5931,2842,d4265455-cf85-4731-b9b6-a3573d32c285,0,"Richard, his brother",,Principal,,1
5932,2598,d4265455-cf85-4731-b9b6-a3573d32c285,0,"Kichard, his brother",,Principal,,1
5933,2546,e9d4606a-6428-4dc9-962a-0a2624212497,0,Richard de creeenen,,Witness,,1
5934,2587,e9d4606a-6428-4dc9-962a-0a2624212497,0,Richard de Kynerdeslee,,Witness,,1
5935,2653,e9d4606a-6428-4dc9-962a-0a2624212497,0,"Richard de sinavdesiaye,",,Witness,,1
5936,2428,e9d4606a-6428-4dc9-962a-0a2624212497,0,Richard de Kinerdesleye,,Witness,,1
5937,3139,e9d4606a-6428-4dc9-962a-0a2624212497,0,Richard de Kynardisleye,,Witness,,1
5938,3334,9eddf816-448b-4c79-9b35-8a8393ec47d6,0,"Richard de Kyngesuode, rector of the church of Colewell' in the diocese of Hereford",,Principal,,1
5939,3463,0e154e1f-900f-4e37-9e78-8a047717b4a6,0,Richard de Kyneford',,,,1
5940,2550,701bf6eb-5dea-437b-87d9-2f2343c85389,0,"Richard de la Bere,",,Witness,,1
5941,2536,701bf6eb-5dea-437b-87d9-2f2343c85389,0,Richard de la Beere,,Witness,,1
5942,2506,ed89698d-da8c-45e6-b94e-f3c48794132c,0,Richard de la brugge,,,,1
5943,2234,cf5897b1-71dd-49dc-a7ac-bb4b7c9272d8,1,Richard de 1s Hom'huse,,,,1
5944,2476,4b46d45b-f17f-490f-8cb7-47215bf6a0f7,0,Richard de la Lastres,,Witness,,1
5945,3442,2f457a88-1c30-4976-b704-c63d61b0e28d,0,Richard de la Leye,,Witness,,1
5946,2598,2f457a88-1c30-4976-b704-c63d61b0e28d,0,"Richard de la Lele,",,Witness,,1
5947,2467,f9c3a067-1f55-48af-a8c8-a75f589698e7,0,Richard de La Mar’,,Witness,,1
5948,2819,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,"Richard son of Relph de la Oldehulle,",Parent,Witness,,1
5949,2587,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,Richard son of — de la Gldehulle,Parent,,,1
5950,2621,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,Richard de ai Olden *,,Witness,,1
5951,2484,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,"Richard, son and heir of Ralph called le Blake de la Oldehull'",,,,1
5952,3136,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,Richard son of Ralph,Parent,Witness,,1
5953,3138,675c5b0f-0192-41c8-a346-f9e7b1e23684,0,Richard de la Oldehulle,,Witness,,1
5954,2498,d6e84be5-fb16-471e-8c4e-1608c1d7a4d5,0,Richard de Lastres,,Witness,,1
5955,2589,d9fa20bd-2e31-4477-b5b6-cd8a8c071f3d,0,Richard de Ledebury,,Witness,,1
5956,2627,d9fa20bd-2e31-4477-b5b6-cd8a8c071f3d,0,Richard de Ledebur',,,,1
5957,2600,d9fa20bd-2e31-4477-b5b6-cd8a8c071f3d,0,Richard de Ledebury,,,,1
5958,2613,d9fa20bd-2e31-4477-b5b6-cd8a8c071f3d,0,Richard de Ledebury,,Witness,,1
5959,2465,d9fa20bd-2e31-4477-b5b6-cd8a8c071f3d,0,"Richard Ledeburi,",,,,1
5960,2551,3cb3594f-17d4-4c45-9d70-b5f9f93af605,0,Richard de Ledebur,,Witness,,1
5961,2627,3cb3594f-17d4-4c45-9d70-b5f9f93af605,0,Richard son of Richard de Ledebur'.,Parent,Principal,,1
5964,3127,ed65116e-a450-464e-b647-fa4dfb0da1b6,0,"Richerd de Leye, rector of the church of Durseleye in the diocese of Worcester;",,Principal,,1
5965,3477,8bbbbc66-4e82-4d17-bb23-7412e7776137,0,"Richard de Lintteleye,",,,,1
5966,2552,b797c286-47d6-40da-aa28-e45531bb544b,0,Richard de Lockenhulle,,Witness,,1
5967,2225,575c8a5d-55ba-4434-9d8c-848e0cb49826,0,Richard de London’,,Principal,,1
5968,2798,a7268c7f-460a-448a-9b82-5284abbc44a4,0,"Hichard de Lodelowe, perpetual vicar of the church of Dudlebur'",,Principal,,1
5969,2803,a7268c7f-460a-448a-9b82-5284abbc44a4,0,"Richard de Lodelowe, perpetusl vicer of the church of Lodelowe",,Principal,,1
5970,2474,77777962-db34-4b5f-bc3d-d4bcb0e7840c,0,Richard de Lulham,,Witness,,1
5971,2429,77777962-db34-4b5f-bc3d-d4bcb0e7840c,0,Richard de Lulham,,,,1
5972,3464,77777962-db34-4b5f-bc3d-d4bcb0e7840c,0,Richara de Lolham,,,,1
5973,2764,0532896e-bfc9-4e1d-8a46-2e637666931e,0,"Richard de Manus(?),",,Witness,,1
5974,2267,2268a2d8-3240-42f9-99bb-fceebb3cd297,0,Richard de Maung,,Witness,,1
5975,2507,d9090c40-43ff-4e95-9536-a5d72bf162dd,0,Richard de Maurdyn,,Witness,,1
5976,2699,d9090c40-43ff-4e95-9536-a5d72bf162dd,0,Richard de Maurdyn,,,,1
5977,2512,d9090c40-43ff-4e95-9536-a5d72bf162dd,0,Richard de Maurdyn,,Witness,,1
5978,3057,9a50dc9e-dce5-4dae-ac03-3359a6f4ff64,0,ard de Merlave,,Witness,,1
5979,2808,2b3914fc-27ca-45c2-8ee9-3c2e0570454f,0,Richard de Middelton,,Witness,,1
5980,3451,a7f90cd9-deaf-4177-9744-4b30614641bc,0,Richard de Molendin',,,,1
5981,2508,79c41c39-92ae-4343-a8e6-88a737a979c2,0,squire (yahettus) Richard de Munemuth',,Principal,,1
5982,2227,c0e32e8d-0bb4-407c-a3e0-732120abe66a,0,Richard called de Monem',,Principal,,1
5984,2823,3d1f1bdc-0550-489e-9bd7-95d21372bf3e,0,Richard de Morton',,Witness,,1
5985,2625,5128dfc1-30da-4eb9-8694-1c53da766d0c,0,Richard de Netherton',,,,1
5986,2405,5128dfc1-30da-4eb9-8694-1c53da766d0c,0,Richard,,,,1
5987,2232,1549f60d-ad15-4722-8b62-1d592ffa2f9e,0,"Richard de Nonnynton', canons of the cathedral church of Hereford",,Principal,,1
5988,3073,1549f60d-ad15-4722-8b62-1d592ffa2f9e,0,"ichara de Sagan's canons of Hereford, proctors of the dean and chapter Nereford",,Principal,,1
5989,3072,1549f60d-ad15-4722-8b62-1d592ffa2f9e,0,"Richard de Noninthon', canons Nererord representing the dean and chapter of Hereford,",,Principal,,1
5990,3347,1549f60d-ad15-4722-8b62-1d592ffa2f9e,0,"Richard de Nonyton', canon of Hereford",,Principal,,1
5994,2540,8fd4766a-ff2c-4c95-bd35-021c3135f37a,0,Richard de Norton,,Principal,,1
5995,2651,8fd4766a-ff2c-4c95-bd35-021c3135f37a,0,Richerd de Norton’.,,Principal,,1
5996,2506,1a458cd6-f630-430b-9518-1f73a314c78a,0,Richard de Olebroke(7,,,,1
5997,3317,ac50e45b-0aa8-49fa-be4f-0cc84086a20c,0,Richard de Oxindenn',,Principal,,1
5998,3134,3f4dd5f7-923a-46d4-a088-303b7315b8f2,0,Richard de Panteleye,,Scribe|Witness,,2
5999,2538,87fbbbd8-7ee8-4998-9a96-86ab5742ea37,0,Richard de Parys,,Witness,,1
6000,2517,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard de Penebrugge,,,,1
6001,2417,41f23a70-450d-4255-a531-d18be6d660a1,0,"Richard de Penebrugge, knights,",,Witness,,1
6002,2650,41f23a70-450d-4255-a531-d18be6d660a1,0,"Richard de Penebrugg', knight,",,,,1
6003,2654,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard de fene,,,,1
6004,2586,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard de Penebrugg’,,Witness,,1
6005,2254,41f23a70-450d-4255-a531-d18be6d660a1,0,"Richard de Pene 9 Knichts,",,Witness,,1
6006,2550,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard  de Penebrugg',,Witness,,1
6007,2267,41f23a70-450d-4255-a531-d18be6d660a1,0,"Richard de Penebrugg',",,Witness,,1
6008,2659,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard de Fenebrugg',,Witness,,1
6009,2541,41f23a70-450d-4255-a531-d18be6d660a1,0,Richard de Penebrugg',,Witness,,1
6010,2493,6b706580-d43a-4021-80fb-890d498cea0d,0,"Richard, brother of the grantee",,Principal,,1
6011,2540,6470c7c1-a408-4e61-8bf1-8719f6cd63d7,0,Richard de Perers,,Principal,,1
6012,2651,6470c7c1-a408-4e61-8bf1-8719f6cd63d7,0,Richard de Perers,,Principal,,1
6014,3016,79f5744f-e441-4384-9a00-b631d9735603,0,"Richard de Plessys, archdeacon of Colchester, dean of the church of St, Mary.of the Arches, London, commissary general of ahs ae eee of Canterbury",,Principal,,1
6015,2806,2c9e4bef-ba9d-496e-bc8a-8de8014d57c3,0,Richard de Ploufeld,,,,1
6016,2394,2c9e4bef-ba9d-496e-bc8a-8de8014d57c3,0,Richard de Ploufeld',,,,1
6017,2560,2c9e4bef-ba9d-496e-bc8a-8de8014d57c3,1,Richard de Ploufeld,,,,1
6018,3053,69adb6ae-b67f-4931-becf-faeb31ffe4c5,0,Richard de Pontesbur',,Witness,,1
6019,2317,52094d67-2105-4359-823d-ed18c0949b3b,0,"Richard de Pudlesdon', canon of ereford",,Principal,,1
6020,3055,52094d67-2105-4359-823d-ed18c0949b3b,0,Ric! » rector of the church of Pydlisdon,,Witness,,1
6021,3147,32499df2-f374-468f-8df6-33e173f6342c,0,Richard de Pio,,Principal,,1
6022,3075,8bb8e768-a400-4b70-af50-b7dc859546e2,0,"Richard de Salbury, rector of the ehureh of Turwaya @ diocese of Lincoln",,Witness,,1
6023,3097,e25d4174-c2ae-4d3f-8d41-ddd1c3efbe69,0,Rsteed te baventvela’ oF the alovens if Haroreed,,Witness,,1
6024,2645,1e017a4c-5d41-4c2f-9872-21afc10523f9,0,Richard de Scholle,,Witness,,1
6025,2789,87301df1-478e-4c9d-994c-05b835fec784,0,Richard de Staunton’;,,Principal,,1
6026,3424,7ea8f6df-ebd4-404f-a086-1529f14d5c92,0,"Richard de Staure, vicar of the church of  ydeneye",,Principal,,1
6027,2691,ad9fb5a2-9ab4-4365-91ae-3a2a45926e43,0,Richard de Stretton’ clerk,,Witness,,1
6028,2369,ad9fb5a2-9ab4-4365-91ae-3a2a45926e43,0,"Richard de Stretton’, clerk",,Witness,,1
6029,2468,ad9fb5a2-9ab4-4365-91ae-3a2a45926e43,0,Richard de Strettone,,Scribe|Witness,,2
6030,2610,395e2299-abe0-444a-8a1f-9da6cdd7eef1,0,"Richard  e Strodford,",,Witness,,1
6031,3313,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6032,3466,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,Richard Swinfiel: bishop of Hereford,,Principal,,1
6033,2914,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"eee of Hereford,",,Principal,,1
6034,2438,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard de Swynesfeld, bishop of Hereford",,,,1
6035,2437,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard de Suynefeud, bishop of Hereford;",,Principal,,1
6036,2940,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard de Suynefeud, ae Hereford",,Principal,,1
6037,3258,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,,Principal,,1
6038,2317,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,ard p of Here,,Principal,,1
6039,2385,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford,",,Principal,,1
6040,3428,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6041,3454,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6042,2683,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"ttichard, aioe Hereford",,Principal,,1
6043,3462,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6044,2318,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6045,3425,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"nara, bishop of Hereford",,Principal,,1
6046,3000,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6047,2815,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6048,2816,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard de Swynesfeld, bishop of Hereford.",,Principal,,1
6049,2387,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,Sichard de Suynefeud,,Principal,,1
6050,2388,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard de Swynesfeld', bishop of Hereford",,Principal,,1
6051,3467,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford,",,Principal,,1
6052,2478,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6053,2857,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,"Richard de Swynefeud, late bishop of Hereford,",,,,1
6054,3052,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, papal deacon",,Principal,,1
6055,3037,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6056,2893,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"R[ichard Swinfield], bishop of Hereford",,Principal,,1
6057,2895,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [Swinfield], bishop of Hereford",,Principal,,1
6058,2935,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [Swinfield], bishop of Hereford",,Principal,,1
6059,2276,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6060,2573,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,lord viehere,,,,1
6061,2606,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford.,,,,1
6062,3038,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6063,2469,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6064,3445,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard Bwinticla], bishop of dereford",,,,1
6065,3064,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard Swinfield], bishop of Hereford",,Witness,,1
6066,2684,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [Swinfield], bishop of Hereford",,Principal,,1
6067,2358,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [Swinfield], bishop of Hereford",,,,1
6068,2990,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [de Swinfield], bishop of Hereford",Collective,Principal,,1
6069,3469,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard [de Swinfield], bishop of Hereford",,Principal,,1
6070,2917,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"R[ichard Swinfield], bishop of Hereford",,Principal,,1
6071,3444,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard (Swinfield, bishop of Hereford",,,,1
6072,2750,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,alee of fiereford,,,,1
6073,2550,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,"Richard Swynesfeld, formerly  bishop of Hereford,",,,,1
6074,2985,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Nereford,Office,Principal,,1
6075,3270,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Re, bishop ose .",,,,1
6076,2226,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop,Office,Principal,,1
6077,3239,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,"Ri ienard) » late bishop of Hereford,",,,,1
6078,3034,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard |Swinfield), bishop of Hereford",,Principal,,1
6079,2777,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,bishop,Office,,,1
6080,3031,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,Bishop Richard [Swinfield],,Principal,,1
6081,2356,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,Bishop Richard [Swinfield],,,,1
6082,3032,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,Bishop Richard [Swinfield],Collective,Principal,,1
6083,2896,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop,Office,Principal,,1
6084,3470,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,"Richard, late bishop of ———",,,,1
6085,3370,1eb4933c-65f8-40fc-9eb8-7a62800229b5,1,"Richard, lately bishop of Hereford",,,,1
6086,3067,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6087,2883,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,Principal,,1
6088,2932,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6089,2628,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"Richard, bishop of Hereford",,,,1
6090,2598,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6091,2404,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,"bishop of Hereford,",Office,,,1
6092,2405,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6093,2817,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6094,2600,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,the bishop',Office,,,1
6095,2617,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6096,2620,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford.,Office,,,1
6097,2619,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford.,Office,,,1
6098,2447,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bishop of Hereford,Office,,,1
6099,2621,1eb4933c-65f8-40fc-9eb8-7a62800229b5,0,bis of Hereford,Office,,,1
