source,target,relationship_id,dead,person_name_transcription,named_by,roles,certainty,weight
042eeb8d-e465-4baf-a084-29d95879ebad,2601,8989,0,William de Hupledene.,,Principal,,1
0438e07c-6711-414b-a2bb-9c6f3ab8ce30,2831,3319,0,John de Logwardyn,,Witness,,1
0438e07c-6711-414b-a2bb-9c6f3ab8ce30,2832,3320,0,John de Logwardyn',,Witness,,1
0438e07c-6711-414b-a2bb-9c6f3ab8ce30,2833,3321,0,John de Logwardyn,,Witness,,1
04555938-da6e-4557-8fe8-515d5e7886f7,2418,7517,0,"Stephen de Mongomery,",,Witness,,1
04882d9f-41c3-4b8f-ad4b-854f06b52e58,2422,4321,0,"John Warland',",,Witness,,1
048a0bf5-5d90-48ca-b2fa-68090d09484c,2573,4979,0,"Nicholas le Tauerner,",,Principal,,1
048d803b-c74b-4e1b-950f-8cccd475e814,2660,,0,his servant,Office,,,1
049beaf3-a770-4eb9-b27b-daef140c9b99,3051,,0,"John de Oldecastel, triers.",,,,1
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd,2425,3837,0,"John le Cachepol, bailiffs of Hareford",,Witness,,1
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd,2426,3838,0,John le Cachepol,,Witness,,1
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd,2775,,0,John  acche,,,,1
049f6e36-7182-4d2a-8f2e-c9f1bc5366dd,2825,3836,0,"John le Cachepol,",,Witness,,1
04a4805d-bce7-4396-9401-6a59549b7d91,2241,4978,0,Nicholas le heyr of the same,,Witness,,1
04a4805d-bce7-4396-9401-6a59549b7d91,2404,4977,0,Nicholas le Heyr of the same,,Scribe|Witness,,2
04a5c3e6-cc55-4e63-a0d9-3db47afd7c83,2489,5878,0,"Richard de Duynre, canons of the said church",,Principal,,1
04d3751e-6da5-44eb-8e7a-fd5273a4a4b6,2540,4303,0,John Viker,,Witness,,1
04d3751e-6da5-44eb-8e7a-fd5273a4a4b6,2651,4304,0,"John Viker,",,Witness,,1
04e2a225-549b-40b6-a3b3-074da695d9e8,3177,7136,0,Roger de Meltone,,Principal,,1
04e2a225-549b-40b6-a3b3-074da695d9e8,3197,7137,0,“ee de Melton’,,Principal,,1
04e2a225-549b-40b6-a3b3-074da695d9e8,3209,7138,0,Roger de Melton’,,Principal,,1
04e2a225-549b-40b6-a3b3-074da695d9e8,3272,7135,0,Roger de Melton’;,,Principal,,1
04e2a225-549b-40b6-a3b3-074da695d9e8,3420,7139,0,"Roger de Meltone Mounbray, champion",,Principal,,1
04f5fb8a-6a70-4321-bd06-b025dc00b91c,3097,9604,0,"widlien Mom, vicar of the parish chureh of Norton the diocese of Hereford",,Principal,,1
04f5fb8a-6a70-4321-bd06-b025dc00b91c,3098,9603,0,"William Mon, vicar of the parish church of Norton",,Principal,,1
04fe4b7a-d926-4d07-a6ec-fe043c72b0d5,2401,,0,William son of Robert,Parent,,,1
050e2684-3f23-49d0-aac1-0cc7fe636866,2599,2597,0,"Joan, his wife",,Principal,,1
050e2684-3f23-49d0-aac1-0cc7fe636866,3325,2598,0,"Johanna de Gloucestria, relict of William Vynt, formerly citizen of Hereford",,Principal,,1
051646eb-b864-4682-93bc-fcb794cec873,2901,9247,0,"W. de Swantone, rector of the church of Cherring' in the diocese of Canterbury",,Principal,,1
051646eb-b864-4682-93bc-fcb794cec873,3354,9248,0,"William de Suanton', rector of the church of Cherring'",,Principal,,1
052ade73-c8ce-4f89-aaad-da0a4b5e3547,2418,8723,0,William Alkin,,Witness,,1
052b7ace-8d09-4586-ba8a-d2214e2ff702,2706,3725,0,John Fyn,,Principal,,1
0532896e-bfc9-4e1d-8a46-2e637666931e,2764,5973,0,"Richard de Manus(?),",,Witness,,1
05624a95-c369-40d4-aa75-d1f2a50ae366,2478,5414,0,convent of Lanthony Prima of the diocese of St. Davids,Collective,Principal,,1
05624a95-c369-40d4-aa75-d1f2a50ae366,3298,5415,0,Prior and convent of Lanthony Prina,Collective,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2279,,0,the king,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2356,,0,the king,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2414,,0,Hereford,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2589,,0,the King,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2810,,0,the king,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2818,,0,the king,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2822,,0,the king,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2828,,0,the king,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2887,,0,k in,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2888,4380,0,Edwerd LI],,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2894,,1,Edward I,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2927,,0,Edward I,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2928,4403,0,Edward I,,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,2990,4388,0,king',Office,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3021,4382,0,Edward | I?],,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3030,,0,the king,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3031,,0,the king,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3032,,0,king',,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3033,,0,King ae I,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3055,,0,king,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3061,4402,0,Edward I,,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3132,,0,the King,Office,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3194,,0,King’,,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3262,,0,"EL dward Ij, king of Englend",,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3263,4395,0,"Ee, king of ee",,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3264,4391,0,BL dward I] king of England,,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3265,4396,0,king of England,Office,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3267,4392,0,"éverd I) king of England,",,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3268,4393,0,"EL dward I], king of England",,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3269,4397,0,E. king of England,,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3273,4394,0,"E(dward I], king of England;",,Principal,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3445,,0,the king',,,,1
05626e2f-1307-4e90-a6fb-689d37bf534b,3469,4389,0,king,Office,Principal,,1
056e341b-acba-41e6-a337-77337f63bb4c,2653,3124,0,John ap Rees,,Witness,,1
05737a51-ede1-4b3b-ab16-b67c83e9f27e,2482,2100,0,Henry le Bakare,,Scribe|Witness,,2
05881ef0-1b57-45ab-ad9d-455457b03f35,2549,4675,0,Margiry formerly wife of Laurence de Arundel de ere sets widows,,Principal,,1
058bed06-fde4-4065-b329-c2c9f9ecf223,2927,,0,archbishop of York,Office,,,1
05b7ab43-769b-41b1-97cc-135e525eee6d,2806,,0,Walter son of Ralph de Norton',Parent,,,1
05b7ab43-769b-41b1-97cc-135e525eee6d,3060,8472,0,"Walter de Norton', laymen",,Witness,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2279,,0,almshouse of Hereford,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2346,,0,almshouse at Hereford,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2502,,0,"almshouse of Hereford,",Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2513,,0,almshouse of Hereford,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2562,,0,the almshouse,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2589,,0,he almshouse of Hereford,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,2606,,0,almshouse of Hereford,Collective,,,1
05e337f5-9911-4498-9b0e-af276ab1ed21,3136,635,0,"almshouse church of Hereford,",Collective,Principal,,1
05ed2400-46d3-445f-a935-df243c60fe86,2581,4134,0,John Prat,,Witness,,1
05f5e49b-d650-4c56-9fc5-da0dcf65c5e6,2274,2600,0,"Johanna de Middeltone, mulier diocesìs Herefordensis",,Principal,,1
05f5e49b-d650-4c56-9fc5-da0dcf65c5e6,3012,2599,0,"Joanna, daughter and heiress of Philip de Middelton",,Principal,,1
05feb084-8cda-4a8d-8fff-c303efea9ec8,2819,,0,"Gilbert of Clehanger,",,,,1
060d0065-dda5-482f-a6f7-961e792123c3,2274,,0,Johannes de Blandiaco,,,,1
06471ce3-d008-417c-b4aa-e8188f7cb62f,2593,7433,0,"Simon de Thrcokemarton',",,Witness,,1
06471ce3-d008-417c-b4aa-e8188f7cb62f,2614,7435,0,Symon de frokemarton,,Witness,,1
06471ce3-d008-417c-b4aa-e8188f7cb62f,2820,7434,0,Simon de Throkemarton',,Witness,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,2442,3664,0,"John Whyteneye, then rent-collector of the said dean and chapter in Hereford",,Scribe|Witness,,2
065ab62d-d109-4135-a2bc-fbbc85091ed7,2465,3672,0,"John de Wyteneye, chaplain",,Scribe|Witness,,2
065ab62d-d109-4135-a2bc-fbbc85091ed7,2979,,0,"Joannes de Witeneye [John de Whitney priest],",,,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3229,,0,"John de Wytteneye, their clerk",,,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3231,,0,"John de Whitteneye, their clerk and proctor.",,,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3232,,0,"John de Wytteney, their clerk and proctor.",,,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3237,,0,"John de Whyteneie, their clerk and proctor",,,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3239,3670,0,"John de Wlytheneye more’ wytene], chaplain anda nuenileeine of the six years' tenth",,Principal,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3332,3674,0,"John de Whiteneye, vicar in the church of Hereford, successor of dominus Walter de Banastre, formerly chaplain in the aforesaid church celebrating divine service for the soul of dominus William le Rous",,Principal,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3369,3667,0,"John de Whytheneye, chaplain, perpetual vicar in the church of Hereford, and receiver of the one year oes sc by rere John XXII to the King of Engl for the relief of his debts",,Principal,,1
065ab62d-d109-4135-a2bc-fbbc85091ed7,3450,3671,0,"John de Whyteneye, priest,",,Principal|Witness,,2
066da249-f567-48fa-ba77-345c7d1b81c1,2400,,0,Nicholas de Wistaneston',,,,1
06808dde-4c85-43cf-99af-13f13b67ee96,2491,2902,0,John de Brugge,,Witness,,1
06808dde-4c85-43cf-99af-13f13b67ee96,2850,2900,0,John de Brugge,,Witness,,1
06808dde-4c85-43cf-99af-13f13b67ee96,2855,2901,0,John de Brugge,,Witness,,1
06808dde-4c85-43cf-99af-13f13b67ee96,2858,2903,0,John de Brugge,,Witness,,1
06861c63-3dea-49d5-aa9c-51055c50f65b,2308,5479,0,St. James Bristol,Office,Principal,,1
06964de5-1aa0-4596-884a-3ae1108b74d9,3009,5039,0,official of the bishop of Coventry and Lichfi,Office,Principal,,1
06c7fec3-f64f-40ea-8525-d8f369baf9db,2566,8135,0,"Thomas the clerk,",,Scribe|Witness,,2
06c7fec3-f64f-40ea-8525-d8f369baf9db,2652,8136,0,"Thomas the clerk,",,Scribe|Witness,,2
06d02e74-8d8f-4792-b570-ffb02a47211c,2771,,0,properties specified in No. 2463  dated 1309/10,,,,1
07125a02-77a1-4976-84d4-52464e897204,2440,2538,0,"Ivan ap Eynon,",,Witness,,1
0718c5a5-8894-4a1b-a698-a1b48a7c023b,2301,,0,"Christina, daughter of Nicholas le Archer",,,,1
071fcb9c-6e46-4ee0-9c48-0841017f1866,2430,523,0,Agnes his wife,,Principal,,1
07291b7a-3abf-41c3-9a64-ce4c480c4503,2559,3310,0,John de Lanton',,Witness,,1
07291b7a-3abf-41c3-9a64-ce4c480c4503,2586,3309,0,John de Lanton',,Witness,,1
07353183-6bae-49aa-a962-6c2ac6b8d496,2773,,0,prior of Kylpee,Office,,,1
073f371e-87fb-4ab0-8e36-0bd0af1050f5,3057,5017,0,"Nicolai de Guercino, notary public",,Scribe|Witness,,2
0750b6c4-125d-4f75-a61b-92288557e8d9,2214,,0,Gilbert Talboth,,,,1
0750b6c4-125d-4f75-a61b-92288557e8d9,2659,1853,0,"Gilbert Talebot,",,Witness,,1
07675f6b-8a4e-42e4-b305-c2b17ebc9b6f,2624,3907,0,John le locare;,,Principal,,1
076b60b5-dc13-4774-894f-0692953d3ecf,2469,4578,0,Laurence brother of the said John,,Witness,,1
076b60b5-dc13-4774-894f-0692953d3ecf,2487,4579,0,"Laurence Steuenes,",,Witness,,1
076b60b5-dc13-4774-894f-0692953d3ecf,2563,,0,Laurence Stevenys,,,,1
076b60b5-dc13-4774-894f-0692953d3ecf,2574,,0,Lseurence Steuenes,,,,1
077d8387-3234-4a3e-b605-cae50d4abefe,2464,8609,0,Walter son of Henry le Reue de Waltone,Parent,Principal,,1
0793e9c6-216b-4222-85ee-3cf310933f0d,3367,7315,0,"Roser Pepe, attorneys of Roger Apdinggeolli of the society of Bardi of Florences",,Principal,,1
07973cad-ed92-4624-a111-a523f99054d4,3084,8983,0,William de Honyton'  advocates of the said court,,Witness,,1
07973cad-ed92-4624-a111-a523f99054d4,3086,8984,0,Willian de fonyton'’,,Witness,,1
07aa3392-9248-4710-900d-1e4f2a652d70,2625,2776,0,"John de Alkrugge,",,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2374,3959,0,John 1¢ Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2376,3964,0,John le Sypward’,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2378,3969,0,John le Sypward',,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2379,3971,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2380,3972,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2381,3973,0,John Te Sy eeaee,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2383,3976,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2415,,0,le Seypward,,,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2441,,0,"John le Schipward,",,,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2484,,0,John called le Schypwerd,,,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2587,,0,John called le Sehipward,,,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2590,3961,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2591,3963,0,John le Schipwerd',,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2594,3966,0,"John le  ypward,",,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2605,3978,0,"John le Sypward',",,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2617,3970,0,", John le Syppward",,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2618,3979,0,"John le Sypward',",,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2619,3975,0,John le,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2620,3974,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2656,3962,0,John le Sypward',,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2804,3960,0,John le Sypward,,Witness,,1
07c8ef19-f64d-49b5-a866-f11cf059f1ae,2830,3968,0,John le Shipwerd,,Scribe|Witness,,2
07ca64ee-6859-44c2-8f9c-57dc547ad9a3,2297,8021,0,Thomas Eseze: son of William Eseger,Parent,Witness,,1
07ca64ee-6859-44c2-8f9c-57dc547ad9a3,2351,,0,Thomas Eseze: son of William Eseger,,,,1
07ca64ee-6859-44c2-8f9c-57dc547ad9a3,2576,8020,0,Thomes Esgers,,Witness,,1
07ca64ee-6859-44c2-8f9c-57dc547ad9a3,2583,8019,0,"Thomas Eseger,  brother of the —s",,Witness,,1
07d0e105-db2f-4d66-829e-1dcf923fcfa5,2537,4199,0,John Saym,,Scribe|Witness,,2
07d0e105-db2f-4d66-829e-1dcf923fcfa5,2649,4200,0,John Saym,,Witness,,1
07d0e105-db2f-4d66-829e-1dcf923fcfa5,2650,4197,0,"John Saym, bailiff of the dean snd chapter in the city of Hereford",,Witness,,1
07d0e105-db2f-4d66-829e-1dcf923fcfa5,3147,4198,0,John Saym,,Scribe|Witness,,2
07fc174a-e4c4-460f-ad23-876557cae261,2319,8479,0,"Walterum de Penebrugge, rectorem ecclesie de Biforde",,Principal,,1
07fc174a-e4c4-460f-ad23-876557cae261,3373,,0,"Walter, rector of the church of Byford,",,,,1
07fc174a-e4c4-460f-ad23-876557cae261,3446,8480,0,"Walteri de Penebrugge, rectoris ecclesie de Monytone",,Witness,,1
082be708-79ef-4e89-8217-2911c7f6a253,2512,2774,0,John de Aka,,Principal,,1
082be708-79ef-4e89-8217-2911c7f6a253,2558,2770,0,John de Rok',,Principal,,1
082be708-79ef-4e89-8217-2911c7f6a253,2563,2771,0,"John atte Roke,",,Witness,,1
082be708-79ef-4e89-8217-2911c7f6a253,2699,,0,John de Aka,,,,1
082be708-79ef-4e89-8217-2911c7f6a253,2779,2772,0,John de Aka,,Witness,,1
08309f15-2020-46d0-90c8-0dcfbde38723,2448,2013,0,"henry de Orletone,",,Witness,,1
08309f15-2020-46d0-90c8-0dcfbde38723,2454,2011,0,"Henry de Orleton',",,Witness,,1
08309f15-2020-46d0-90c8-0dcfbde38723,2455,2009,0,"Henry de Orletone,",,Witness,,1
08309f15-2020-46d0-90c8-0dcfbde38723,2456,2012,0,Henry de Orletone,,Witness,,1
08309f15-2020-46d0-90c8-0dcfbde38723,2457,2010,0,Henry de Orleton',,Witness,,1
083abba3-1174-4927-92b7-8647b1cfaf4b,3018,5639,0,"Lambelyou,",Office,Principal,,1
0844925c-aab3-419c-bd6a-af0a658e8583,2940,953,0,David le wWitteneye,,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2271,422,0,"Adem Murymouth', canon of Hereford snd proctor of the said dean and chapter.",,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2272,416,0,"Adem Murimouth, canon of Hereford, acting for the dean and chapter",,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2307,,0,representatives to the Provincial Council,Collective,,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2405,428,0,Adem Murymo uth,,Witness,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2746,433,0,Ada Murimouth,,Witness,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2896,419,0,Adam Murymouth’,,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2903,424,0,A igen ayrymouth,,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2949,432,0,Adam Mirimouth,,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2957,429,0,"Adam Murymuth, canonicum Herefordensem ac juris civilis professorem",,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,2958,430,0,Adam Murimouth,,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3040,420,0,Adam Murimouth',,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3078,,0,"Adam de ce -ran of Hereford, proctor ar the dean and,  chapter",,,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3079,421,0,"Adam Murimout', canon of Hereford",,Witness,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3082,426,0,"Adam Murymouth', canon of Exeter",,Witness,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3380,,0,"Adem Murymouth', proctor of the said dean and chapter.",,,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3381,425,0,"Adam Murymouth', proctor of the said dean and chapter",,Principal,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3448,423,0,"Adem Murymouth', canon of Exeter,",,Witness,,1
084ba154-4071-4c66-94fd-8cb0b985a1a5,3449,427,0,"Adan Murimouth', rector of the chureh of Wyrardesbury in the diocese of Lincoln,",,Principal,,1
08876dae-dfec-4c9f-bbbe-da3eed72544a,2442,9438,0,William Jouderay,,Witness,,1
08876dae-dfec-4c9f-bbbe-da3eed72544a,2592,9439,0,William Iouderay,,Witness,,1
08876dae-dfec-4c9f-bbbe-da3eed72544a,2810,9440,0,William Jonderay citizen of Hereford,,Principal,,1
08876dae-dfec-4c9f-bbbe-da3eed72544a,3132,9441,0,"William Iondenay, citizen of Hereford",,Principal,,1
0890c8e6-6aed-40fd-873c-6db9b485f265,2401,8617,0,Walter le Waleys de Huntytone,,Principal,,1
089fcd7d-dd4d-44eb-bdd2-15e8a1469151,2831,2147,0,"Henry, son of Henry le Yonge of Pyon’ Canonicorum",Parent,Principal,,1
089fcd7d-dd4d-44eb-bdd2-15e8a1469151,2832,2148,0,"Henry, son of Henry le Yonge of Pyon’ Canonicorum",Parent,Principal,,1
08f8ef8a-4248-43f2-8ffa-572da78aadad,2234,9633,0,william Pygge of the seme,,Principal,,1
0906503f-2ca6-4d18-9abc-320a218a506c,3459,,0,John de wormerde,,,,1
09092df4-93e7-4cf7-bb56-eed9ff544dfd,2487,3809,0,John Blak’.,,Scribe|Witness,,2
09092df4-93e7-4cf7-bb56-eed9ff544dfd,3060,3808,0,"John le Blak’,",,Witness,,1
091174ca-423b-46df-af65-a2cdebf1f287,2563,8061,0,"Thomas Jones, citizen of Hereford",,Principal,,1
091d191f-d07e-4839-84c0-f6509f2b4d18,3395,7368,0,"Sewallus de Reyli, executors of pogiater Heury de Schorn', formerly canon of the cathedral ¢ of Hereford,",,Principal,,1
092f8729-216d-4fa7-b944-369f21483467,2845,,0,Robert ate Heye,,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2296,,0,Wiliiam Le Ioeuene,,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2369,9776,0,William le Teuene,,Witness,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2374,9699,0,"William his nephew, chaplains.",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2376,9702,0,"William his nephew, chaplains",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2377,9706,0,William  his nephew (mepos),,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2378,9777,0,"William, his nephew, chaplains",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2379,9778,0,"William, chaplein, celled the young (iivenis)",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2380,9779,0,"William de Foston', chaplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2381,9780,0,"William, his nephew",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2383,9782,0,"William his nephew, chaplains",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2393,,0,‘ am the young apla,,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2397,9705,0,william the a,,Witness,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2430,,0,"William the young,",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2441,9785,0,"William de Fostone, chaplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2590,9701,0,"William the clerk, his nephew.",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2594,9707,0,"William  his néphew, chaplains",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2605,9783,0,"William his nephew, chaplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2804,9700,0,"William, his nephew.",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2814,9784,0,"William his nephew, chaplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,2979,,0,"Willelmus dictus Juvenis [William the Young chaplain],",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3161,,0,"william the Young, chaplain",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3162,,0,"Willism de Foston', chaplain, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3163,,0,"William called the Young, chaplain",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3166,,0,"William called the Young, chaplain, on behalf ° dean and chapter.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3167,,0,"William the chaplein, their receiver",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3168,,0,"William, chaplain, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3169,,0,"William, chaplein, their receiver",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3170,,0,"William, cheplein, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3171,,0,"William the chaplain, their receiver",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3172,,0,"William, chaplein, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3173,,0,"William, chaplain, called the Young.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3175,,0,"william de Foston', chaplain",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3176,,0,William the Young.,,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3178,,0,"William called the Young, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3179,,0,"Williem, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3180,,0,william called the Young,,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3181,,0,"William c: a the Young, chaplain.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3182,,0,"William, chaplain, called the Young",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3183,9760,0,"wiliiem the Young, chseplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3186,,0,"William de Foston', their receiver",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3187,,0,"Williem called the Young, their receiver",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3188,,0,"William called the Young, their receiver,",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3190,,0,"William called the Young, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3191,9727,0,"William the Young, cheplain",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3192,,0,"Will called the Young, their receiver.",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3193,9728,0,Basins Vittles called a their receiver,,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3195,,0,"i/illiem called the Young,",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3196,,0,"William called the Young, chaplain",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3197,9730,0,"William called the Young, receiver of the ean and chapter of Hereford",,Principal,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3198,,0,"William the Young, chaplain,",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3199,,0,"Williem called the Young, their receiver,",,,,1
0934414c-edea-4554-bf76-dc141f3d2e5c,3200,,0,William called the Young,,,,1
