UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,JOB,COMMENTS
5e828f6e-62cd-4ac6-8297-1883063152ae,HCM_2876.txt,land of the grantee,char-offset:202,,,,,,,,,Property,,
e7669b08-2497-4dcb-89bb-beaff8d989d3,HCM_2876.txt,land of Thomas Thoubaud,char-offset:230,,,,,,,,,Property,,
3a0b9506-bc0e-44ab-94fc-9cc08a1bac03,HCM_2876.txt,Thomas Thoubaud,char-offset:238,PERSON,,,,,,,,,,
95b85a6a-4e67-4ba2-b48c-876c95ec1a59,HCM_2876.txt,land of the said Thomas,char-offset:278,,,,,,,,,Property,,
255a26a0-1bfe-4ed9-8124-fa859154ca26,HCM_2876.txt,Thomas,char-offset:295,PERSON,,,,,,,,,,
4b9c1f73-a7a5-4557-b387-e5f375a77e17,HCM_2876.txt,land of John Pride,char-offset:316,,,,,,,,,Property,,
5f72fe3a-a9c1-40e2-9623-b179cefe9274,HCM_2876.txt,John Pride,char-offset:324,PERSON,,,,,,,,,,
f053db92-3797-41d2-b805-b30243345e34,HCM_2876.txt,John Pride,char-offset:347,PERSON,,,,,,,,Witness,,
cb6426d5-9b06-4694-aedd-dbb1cf04f135,HCM_2876.txt,Thomas Theubaud,char-offset:359,PERSON,,,,,,,,Witness,,
cd65887b-2b6d-4b0e-9e87-2fe3fd4e0d0e,HCM_2876.txt,Walter Roggers,char-offset:376,PERSON,,,,,,,,Witness,,
839d190b-9eb8-4604-a2f3-f9fa305107ab,HCM_2876.txt,John Thrum,char-offset:392,PERSON,,,,,,,,Witness,,
61c7d639-b102-43f6-a63f-1b74ae1a95bc,HCM_2876.txt,Walter le Brut,char-offset:404,PERSON,,,,,,,,Witness,,
f2a7c16e-173a-4996-8945-72dd7f9d8d93,HCM_2876.txt,Hugh Troue,char-offset:420,PERSON,,,,,,,,Witness,,
8ee296a6-9a39-463e-ab95-e7f889c6cb7c,HCM_2876.txt,John de Catfeld,char-offset:432,PERSON,,,,,,,,Scribe|Witness,,
36b9824c-0801-4676-add6-33bef24c8beb,HCM_2876.txt,Latin,char-offset:468,,,,,,,,,Language,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
6d9de948-3080-4645-8d73-0f52991cddcd,HCM_2598.txt,Bishops of Lincoln and London,char-offset:29,PERSON,,,,,,,,Collective|Principal,,
921d6173-6efd-456d-a9ee-d86228985b85,HCM_2598.txt,Lincoln,char-offset:40,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,,
56e0c6e8-ce17-4441-8b89-f2ff00a929f0,HCM_2598.txt,London,char-offset:52,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,
0042d21d-6b5d-447b-9634-e0c5c2f0a2e4,HCM_2598.txt,England,char-offset:74,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,
a2c8ad39-7808-42f0-8a7f-53a84d5bd50b,HCM_2598.txt,Scotland,char-offset:83,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,UNVERIFIED,,,
bc7a6f85-43ad-4a20-b40d-4d59b9997e5e,HCM_2598.txt,Ireland,char-offset:93,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,UNVERIFIED,,,
d710918b-4d12-4823-b8d9-08e2e1885d7c,HCM_2598.txt,Wales,char-offset:106,PLACE,http://geo-kima.org/place/8580,Wales,,,,,VERIFIED,,,
d5258c0e-cbe2-4647-8541-bb0e433ffc69,HCM_2598.txt,Pope Clement V,char-offset:143,PERSON,,,,,,,,,,
c48f52f4-0ed7-44a7-a886-53b6d57741ba,HCM_2598.txt,Dean and chapter of Hereford,char-offset:196,PERSON,,,,,,,,Principal|Collective,,
062474e2-c947-417d-9c4b-42e10c4c8316,HCM_2598.txt,Hereford,char-offset:216,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
2cc1dc77-97e5-4d95-8336-d5bd9d8b5ce2,HCM_2598.txt,John Barwe,char-offset:257,PERSON,,,,,,,,Principal,,
7514d50f-1f5d-49e2-9009-4a6e7a84f01d,HCM_2598.txt,London,char-offset:350,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
ff79a181-ac07-4ee2-b88d-8d194f98b0d4,HCM_2598.txt,Latin,char-offset:358,,,,,,,,,Language,,
febfe8e0-3ddb-4689-afad-9b1632b1e2ae,HCM_2594.txt,"Giles, clerk, called the tailor (cissor)",char-offset:69,PERSON,,,,,,,,Principal,,
0a95fca5-ee48-4cc1-85f9-524aba7b7bc3,HCM_2594.txt,Dean and chapter of the church of Hereford,char-offset:114,PERSON,,,,,,,,Collective,,
482ffd42-9d13-41aa-8eae-8193a2cee82f,HCM_2594.txt,Hereford,char-offset:148,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
095989ad-d80f-4ac8-8603-fbe5b04ba390,HCM_2594.txt,Hereford,char-offset:346,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
f3619fa3-704d-47f8-a1a8-2558f8889508,HCM_2594.txt,Latin,char-offset:356,,,,,,,,,Language,,
0ece9d70-bc9a-4bda-8e93-3a0610f279b2,HCM_2596.txt,Ralph de Lacu,char-offset:31,PERSON,,,,,,,,Principal,,Proctor of the dean & chapter of Hereford in the Roman Court
15574ad6-63e9-4fb7-8fff-34a9ca9b6967,HCM_2596.txt,the dean and chapter of the church of Hereford,char-offset:57,PERSON,,,,,,,,Collective,,
0a85ad45-2258-4615-acfe-977cc4307521,HCM_2596.txt,Hereford,char-offset:95,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
7282deb4-c6e0-440f-8326-508c7713bf48,HCM_2596.txt,The said dean and chapter,char-offset:127,PERSON,,,,,,,,Collective|Principal,,of Hereford
69aae179-2c90-47af-bf17-4d551dffa3fc,HCM_2596.txt,Robert de Gloucestria,char-offset:178,PERSON,,,,,,,,Principal,,
d78562e8-47a9-4729-ba24-1b2bd6bf93fd,HCM_2596.txt,Gloucestria,char-offset:188,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Nominative,,
4fa4f9b2-441b-4436-b98e-b4ed223e6886,HCM_2596.txt,William de Caple,char-offset:204,PERSON,,,,,,,,Principal,,
c0e60889-28ae-4dbe-a851-ff30d503aa8b,HCM_2596.txt,Caple,char-offset:215,PLACE,,,,,,,UNVERIFIED,Nominative,,
9e383cce-8e3d-407a-8806-b2c196522485,HCM_2596.txt,Hereford,char-offset:294,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
3eab657a-6389-4a8b-b189-09a7de42e543,HCM_2596.txt,Latin,char-offset:304,,,,,,,,,Language,,
01292175-afc2-4199-a6c6-a0741b55b64c,HCM_2597.txt,Bishops of Lincoln and London,char-offset:32,PERSON,,,,,,,,Collective|Principal,,
e264299f-0f24-4112-8d71-af299c080803,HCM_2597.txt,Lincoln,char-offset:43,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,,
65051813-58e6-43b8-8e0e-06e3c49d4df3,HCM_2597.txt,London,char-offset:55,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,
76ccca30-d578-40da-9e9b-a7d526529579,HCM_2597.txt,England,char-offset:90,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,
5e2fcfa8-d909-4d32-9a1b-9ff916e5627a,HCM_2597.txt,Scotland,char-offset:99,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,UNVERIFIED,,,
b5359d40-f1f3-4f90-b023-e8701d30c553,HCM_2597.txt,Ireland,char-offset:109,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,UNVERIFIED,,,
63ebedf1-4dae-4401-a258-3c70caf7f5ea,HCM_2597.txt,Wales,char-offset:122,PLACE,http://sws.geonames.org/2634894,Wales,,53.34061,-1.28162,,UNVERIFIED,,,
3b662b84-835d-47fc-a6d9-84ab453cdd7d,HCM_2597.txt,Pope Clement V,char-offset:175,PERSON,,,,,,,,,,
18408b33-e8dd-4e8e-874c-5535f05db43c,HCM_2597.txt,Dean and chapter [of Hereford,char-offset:194,PERSON,,,,,,,,Principal|Collective,,
7ac47a50-83c1-407d-b7f5-4a54f1e9babd,HCM_2597.txt,Hereford,char-offset:215,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
16120686-0b9b-4a2d-9e54-b4275efbe29d,HCM_2597.txt,John de Whitteneye,char-offset:265,PERSON,,,,,,,,Principal,,clerk & proctor for dean and chapter of Hereford
b053d794-218f-419e-a9f3-05534b6d34b3,HCM_2597.txt,Whitteneye,char-offset:273,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
22a098fa-d7be-4e32-9e9c-8418d1ebbccc,HCM_2597.txt,London,char-offset:408,PLACE,http://sws.geonames.org/6058560,London,,42.98339,-81.23304,,VERIFIED,Given at,,
d79b127b-5536-4150-a87c-e8c7c08e167a,HCM_2597.txt,Latin,char-offset:416,,,,,,,,,Language,,
afc36823-32bb-4de7-8185-dad77eb1302f,HCM_2597.txt,Mutilated,char-offset:423,,,,,,,,,Material feature,,
2fef3e52-498f-44b2-bab5-48c3e083686e,HCM_2595.txt,Willism de Bliburg,char-offset:110,PERSON,,,,,,,,Principal,,Hereford canon
50f436c8-6fb9-4e5f-88cc-693401a39f44,HCM_2595.txt,Bliburg,char-offset:121,PLACE,,,,,,,NOT_IDENTIFIABLE,Nominative,,
238709d7-4756-4aa8-9098-24b9248f3eb8,HCM_2595.txt,Hereford,char-offset:154,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
e3be7197-465a-4942-b5a3-5b793c4a0ab4,HCM_2595.txt,John de Swynefeld,char-offset:176,PERSON,,,,,,,,Principal,,precentor of Hereford
de147bfc-6459-4bff-93cd-f77d23fcafec,HCM_2595.txt,London,char-offset:350,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
79a304d5-b5c4-4081-b176-f46eaec1654c,HCM_2595.txt,Latin,char-offset:358,,,,,,,,,Language,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
37232348-f0cb-4d1a-8fe0-02091a7ffadf,HCM_559.txt,Adam called le Turnur de Staunton,char-offset:101,PERSON,,,,,,,,Principal,,
725d14e7-36c4-46dd-abe5-ff81947f09c9,HCM_559.txt,Staunton,char-offset:126,PLACE,http://geo-kima.org/place/6341,Staunton (Va.),,,,,UNVERIFIED,Nominative,,
2873d7f6-0c0f-48e5-ae26-ebfca5c8d62d,HCM_559.txt,William Wytte de Stauntone juxta Cors,char-offset:151,PERSON,,,,,,,,Principal,,
69ca46f6-f0bf-4511-8760-fd13c35fd028,HCM_559.txt,Stauntone juxta Cors,char-offset:168,PLACE,,,,,,,UNVERIFIED,Nominative,,
48841e22-73c2-4f82-9e43-26c8895e582b,HCM_559.txt,Emma,char-offset:193,PERSON,,,,,,,,Principal,,Wife of William Wytte de Stauntone juxta Cors
ad7435c4-f940-47c4-a51f-e6981ff57792,HCM_559.txt,Rydmarleye de Albitot,char-offset:261,PLACE,,,,,,,UNVERIFIED,,,
4a955888-ce80-4514-b8b2-27311117bc29,HCM_559.txt,Inggefeld,char-offset:301,PLACE,,,,,,,UNVERIFIED,,,
478ae0f7-f4b8-4a8a-b580-d6e51e943143,HCM_559.txt,Wyndmulnehul,char-offset:334,PLACE,,,,,,,UNVERIFIED,,,
ecac5a00-4612-4b8f-8e6c-0a0eae508673,HCM_559.txt,Robert ate Heye,char-offset:422,PERSON,,,,,,,,,,
6bef0366-bb91-4bcd-afec-95d1b78b5ab2,HCM_559.txt,Heye,char-offset:433,PLACE,,,,,,,UNVERIFIED,Nominative,,
e46933ff-fa6d-4dd0-870b-112e75b52bea,HCM_559.txt,Staunton,char-offset:537,PLACE,http://geo-kima.org/place/6341,Staunton (Va.),,,,,UNVERIFIED,Given at,,
ab4fc267-1de6-44e6-a283-53d925f5010b,HCM_559.txt,"Robert, lord of Stauntone",char-offset:559,PERSON,,,,,,,,Witness,,
af1f5df7-fc66-4b12-96dc-75affd18c3ac,HCM_559.txt,Robert de la Doune de Rydmarleye,char-offset:586,PERSON,,,,,,,,Witness,,
fa8d6a3c-870e-486d-84f3-a04f5d7f678e,HCM_559.txt,Rydmarleye,char-offset:608,PLACE,,,,,,,UNVERIFIED,Nominative,,
741a816f-a366-405c-8145-1c04f167c850,HCM_559.txt,John de Holeford,char-offset:620,PERSON,,,,,,,,Witness,,
67e47ab6-e44b-423c-ba5c-b565a1c57ca3,HCM_559.txt,Holeford,char-offset:628,PLACE,,,,,,,UNVERIFIED,Nominative,,
a16c3c52-6325-4be7-9dc9-7076a26bdce0,HCM_559.txt,William le Neucome,char-offset:650,PERSON,,,,,,,,Witness,,
fbb995ca-8d42-4a6c-a2df-444643baf98e,HCM_559.txt,Neucome,char-offset:661,PLACE,,,,,,,UNVERIFIED,Nominative,,
2005bc3d-cebb-4170-afed-428f7214afc5,HCM_559.txt,William le Cok ' de Staunton,char-offset:670,PERSON,,,,,,,,Witness,,
7b2c2092-433c-4545-9e97-8f1b6a62f3ff,HCM_559.txt,Walter de Staunton,char-offset:700,PERSON,,,,,,,,Witness|Scribe,,
8dce8a45-9bce-4982-a324-da715b390a20,HCM_559.txt,Latin,char-offset:721,,,,,,,,,Language,,
f8e79dee-5f89-427d-ab65-58d19e68f21b,HCM_559.txt,Seal,char-offset:728,,,,,,,,,Material feature,,
57813c69-6e3c-4c9b-bf42-219f87c2427d,HCM_412.txt,Thomas de Aylineston,char-offset:103,PERSON,,,,,,,,Principal,tailor,
364b499d-c521-4284-9b41-7400037cde7a,HCM_412.txt,Aylineston,char-offset:113,PLACE,,,,,,,UNVERIFIED,Nominative,,
ba77ca20-6b57-4e84-b9be-925b505d04b7,HCM_412.txt,tailor,char-offset:126,,,,,,,,,Job,,
13252784-70a0-45c7-ae6d-f763120fd7f8,HCM_412.txt,Hereford,char-offset:137,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
47b96042-3b09-4ef3-8f72-55ae818df106,HCM_412.txt,Hugh de Monyton,char-offset:150,PERSON,,,,,,,,Principal,,
24d51ccd-4526-4554-ab6e-cc1416dca8bb,HCM_412.txt,Monyton',char-offset:158,PLACE,,,,,,,UNVERIFIED,Nominative,,
36720427-f468-4d54-90bc-c75654740400,HCM_412.txt,Hereford,char-offset:179,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
f60f7500-a006-4094-b24b-334899b8074f,HCM_412.txt,Hugh Bade,char-offset:251,PERSON,,,,,,,,,,
62e015b1-3571-452c-9a46-1bdba429f2da,HCM_412.txt,Hereford,char-offset:302,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
5213419d-5cda-4f1e-ac59-bf00b0b969b7,HCM_412.txt,Hugh Bade,char-offset:341,PERSON,,,,,,,,,,
003e3f0c-4b4b-4fca-bf79-7fc0d08c2e22,HCM_412.txt,Hereford,char-offset:433,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,Given at,,
ec081a66-ceac-45b7-93ee-dcd026a8b58d,HCM_412.txt,Latin,char-offset:443,,,,,,,,,Language,,
4d92c451-2523-4ca3-b184-ebd2b2542bb7,HCM_564.txt,William son of John de la More,char-offset:87,PERSON,,,,,,,,Principal,,
eeb6d0d4-cacc-41c6-8e22-07d484d9a394,HCM_564.txt,Agnes,char-offset:122,PERSON,,,,,,,,Principal,,Wife of William son of John de la More
20b2aaa7-621f-4e77-a4a2-abb31ebd873c,HCM_564.txt,Richard son of Phillip de Brompton,char-offset:142,PERSON,,,,,,,,Principal,,
c9cd55e0-8dfd-4d59-b790-a11370c0002c,HCM_564.txt,Brompton,char-offset:168,PLACE,http://dare.ht.lu.se/places/25575,Brompton,,52.531065,-3.113228,,UNVERIFIED,Nominative,,
ccffe6c0-3b58-4e61-a07c-5d9e32eb58df,HCM_564.txt,Brompton,char-offset:238,PLACE,http://dare.ht.lu.se/places/25575,Brompton,,52.531065,-3.113228,,UNVERIFIED,,,
907b3537-518a-4a3e-8787-3fdccf022399,HCM_564.txt,Wodefeld,char-offset:301,PLACE,,,,,,,UNVERIFIED,,,
91cb2f4e-c082-4c20-8ffa-94201e5b6cca,HCM_564.txt,Ralph le Vreynshe,char-offset:335,PERSON,,,,,,,,,,
c5b9a198-dad2-4e9c-923b-8424ae6103a7,HCM_564.txt,Hugh le Rede,char-offset:369,PERSON,,,,,,,,,,
474434bf-d039-44d7-903b-7f9c62d2f647,HCM_564.txt,Ralph de Brompton,char-offset:458,PERSON,,,,,,,,,,
b2403283-9b7c-40e4-aaf0-6d9a06243daa,HCM_564.txt,Hugh le Rede,char-offset:531,PERSON,,,,,,,,,,
30e7a14b-b83c-4064-b5ca-e657a1312a46,HCM_564.txt,Ralph de Brompton,char-offset:578,PERSON,,,,,,,,,,
1cdab4c4-f5d1-4170-8338-8ee9c792c5ac,HCM_564.txt,Coblynton,char-offset:657,PERSON,,,,,,,,,,
027fb937-b337-4739-9380-0d17a5d94c34,HCM_564.txt,Middelfeld,char-offset:741,PLACE,,,,,,,UNVERIFIED,,,
ee04296c-dac3-4355-b204-e5c2a81790db,HCM_564.txt,William de Brompton,char-offset:788,PERSON,,,,,,,,,,
5a751918-ad98-4e01-9086-cb658298a66c,HCM_564.txt,Ralph le Vreynshe,char-offset:884,PERSON,,,,,,,,,,
0f428a31-5233-49bf-8c23-9bdefdf3fb95,HCM_564.txt,Ralph de Brompton,char-offset:952,PERSON,,,,,,,,,,
31ead7bc-5f9e-4475-b7f0-64150dd34f5d,HCM_564.txt,Brompton,char-offset:1110,PLACE,http://dare.ht.lu.se/places/25575,Brompton,,52.531065,-3.113228,,UNVERIFIED,,,
a5556a70-2ed6-4b9b-81a7-bafbabaec5e4,HCM_564.txt,Ralph le Vreynshe,char-offset:1149,PERSON,,,,,,,,,,
2069cf04-ff47-4e36-877d-5ad4f511040b,HCM_564.txt,Nicholas de Brompton,char-offset:1192,PERSON,,,,,,,,,,
687afa55-32d4-40e4-b412-881be1bda249,HCM_564.txt,Richard de Brompton,char-offset:1252,PERSON,,,,,,,,,,
aebd86a3-a3bb-45ac-9c5c-3420f3be9fd5,HCM_564.txt,Brompton,char-offset:1283,PLACE,http://dare.ht.lu.se/places/25575,Brompton,,52.531065,-3.113228,,UNVERIFIED,,,
a1137578-cea2-42cb-9808-1b24c9466db2,HCM_564.txt,Phillip de Ipre,char-offset:1311,PERSON,,,,,,,,Witness,,
2ef589a3-aeb5-4992-9242-c48b8a3f1206,HCM_564.txt,Richard de Lulham,char-offset:1328,PERSON,,,,,,,,Witness,,
879188a3-e3ac-4ecd-b416-57a8bd2b1bc0,HCM_564.txt,Walter Cole,char-offset:1347,PERSON,,,,,,,,Witness,,
753e7cbf-16f4-4447-ad38-5667c0c600ad,HCM_564.txt,William de Brompton,char-offset:1360,PERSON,,,,,,,,Witness,,
068fe530-80cc-4406-b8f3-ebf9386fc3d7,HCM_564.txt,Hugh le Rede,char-offset:1382,PERSON,,,,,,,,Witness,,
159415fe-4a79-45c0-b66c-1b7e8538affa,HCM_564.txt,Ralph le Vreynshe,char-offset:1396,PERSON,,,,,,,,Witness,,
6d7ababc-86ea-4fa4-9767-290911ad731e,HCM_564.txt,John de Brompton,char-offset:1415,PERSON,,,,,,,,Witness|Scribe,,
baef9f03-d08e-4e89-9364-41a3647b4719,HCM_564.txt,Latin,char-offset:1441,,,,,,,,,Language,,
af4265fb-67be-4b58-a998-baaf08a59dd4,HCM_564.txt,Two seals,char-offset:1448,,,,,,,,,Material feature,,
f3004c76-b2de-4c8f-b6cf-b1d7adcbbae5,HCM_432.txt,HCM,char-offset:0,PLACE,,,,,,,UNVERIFIED,,,
b2036595-4035-411a-bc27-64845f618521,HCM_432.txt,John de Aqua Blanea,char-offset:89,PERSON,,,,,,,,Principal,dean of the church of St. Bthelbert of Hereford,
9250092c-90af-469e-b20a-90c9559fe33d,HCM_432.txt,dean of the church of St. Bthelbert of Hereford,char-offset:110,,,,,,,,,Job,,
e6ff5f2a-8472-415e-83ff-68a6010c293a,HCM_432.txt,St. Bthelbert of,char-offset:132,PLACE,,,,,,,UNVERIFIED,,,
f131d787-ded9-432b-95cf-04daad83b374,HCM_432.txt,Hereford,char-offset:149,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
0fcdd508-cb26-404c-b03e-bfb6bd3c4611,HCM_432.txt,the chapter of the same,char-offset:163,PERSON,,,,,,,,Principal|Collective,,chapter of the church of St. Etherbert of Hereford
5daefab8-7b2c-4581-9030-177043f25dee,HCM_432.txt,Dowinus William Mortimer,char-offset:191,PERSON,,,,,,,,Principal,,
1a973ecb-1a9a-4851-8bf5-1c907ec7306a,HCM_432.txt,William de la Haye,char-offset:319,PERSON,,,,,,,,,,
5b7e3e26-a012-454b-90bf-04dbd1eaa6c6,HCM_432.txt,the chapter-house at Hereford,char-offset:611,PLACE,,,,,,,UNVERIFIED,Building|Given at,,
868beae9-dd74-470d-a86d-e845d1b4c86c,HCM_432.txt,Latin,char-offset:642,,,,,,,,,Language,,
5404f85c-3b56-41f3-8af3-021cc1ddf9d4,HCM_432.txt,Mutilated,char-offset:649,,,,,,,,,Material feature,,
eeb1bbf2-e8da-40c5-816c-76ebeb48da45,HCM_469.txt,Walter de Euysham,char-offset:27,PERSON,,,,,,,,Principal,,
29045ee1-f965-48a0-952a-f22f42398bcc,HCM_469.txt,William de Mortuo Mari,char-offset:60,PERSON,,,,,,,,Principal,,
e68a86a6-c34c-4961-b190-a382a9082d21,HCM_469.txt,Hugh de Breuse,char-offset:87,PERSON,,,,,,,,Principal,,
bad89f3a-5dbc-4902-af6b-54bce8d42398,HCM_469.txt,William de Euysham,char-offset:172,PERSON,,,,,,,,,,
238af10a-4b7b-4468-9e2e-9a171fde827d,HCM_469.txt,Hereford,char-offset:211,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
0a7b7e97-64fa-4fd8-9971-e4f2c33ca5d5,HCM_469.txt,John Lythfot,char-offset:233,PERSON,,,,,,,,Witness,,
87a1283b-e96e-4340-aee3-86a4c940ef0c,HCM_469.txt,John Pryde,char-offset:247,PERSON,,,,,,,,Witness,,
7473bbf0-b537-428b-9551-42895a09f61e,HCM_469.txt,Richard Thurgrym,char-offset:259,PERSON,,,,,,,,Witness,,
2d567398-c606-45f3-bebf-ff648d3ffc04,HCM_469.txt,John Monyword,char-offset:277,PERSON,,,,,,,,Witness,,
0810ba01-6f9a-4830-9322-67ae1d32bac2,HCM_469.txt,Gilbert Blod,char-offset:292,PERSON,,,,,,,,Witness,,
6562b225-ac0e-416f-95e7-0c3790af5062,HCM_469.txt,Henry de Lugwardyn,char-offset:306,PERSON,,,,,,,,Witness,,
b54cfc99-bd1a-4b64-9445-b677b65874b7,HCM_469.txt,William Hamelyn,char-offset:326,PERSON,,,,,,,,Witness,,
f1eb84e3-e4f3-4ba3-bc8b-fb940675a4e6,HCM_469.txt,Nicholas Iwayn,char-offset:343,PERSON,,,,,,,,Witness,,
ae7f68c2-996a-4266-8394-1bd870ffa794,HCM_469.txt,Richard de Brochwardyn,char-offset:359,PERSON,,,,,,,,Witness,,
47eba39c-9e07-4155-a258-9726eff93e06,HCM_469.txt,Nicholas Wyoch,char-offset:383,PERSON,,,,,,,,Witness,,
1b4fc05f-291b-448d-8fa9-0dadc539973e,HCM_469.txt,Roger Ocwelmen,char-offset:399,PERSON,,,,,,,,,,
a645d970-7cb5-4b78-9a06-60efa0d64bb2,HCM_469.txt,John de la Barewe,char-offset:415,PERSON,,,,,,,,,,
b5c89310-64d0-4af9-98c9-4d2e43530ba2,HCM_469.txt,Walter Tope,char-offset:434,PERSON,,,,,,,,Witness|Scribe,,
213e5dbd-cc82-4291-89c7-e912e5651376,HCM_469.txt,Latin,char-offset:447,,,,,,,,,Language,,
21fae6c8-2744-477b-b18c-472610183939,HCM_469.txt,Seal,char-offset:454,,,,,,,,,Material feature,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
763325b4-61b8-4664-92ad-df1411799310,HCM_597.txt,"John, dean",char-offset:82,PERSON,,,,,,,,Principal,dean,"John de Aquablanca, Dean of Hereford"
776c9637-1d9b-4d03-be92-eb9ebb9eb359,HCM_597.txt,dean,char-offset:88,,,,,,,,,Job,,
ba2700a7-f1f3-4129-b747-2fb8c96092bc,HCM_597.txt,chapter of Hereford,char-offset:98,PERSON,,,,,,,,Collective|Principal,,dean and chapter of Hereford
61009e50-cbb3-4ab4-9d04-ea2d1aaaa51b,HCM_597.txt,Hereford,char-offset:109,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
d90a6b8d-2475-4b6d-99cb-9f4e1c130995,HCM_597.txt,"Hugh son of William le Stedemon de Ros, clerk",char-offset:122,PERSON,,,,,,,,Principal,clerk,
2c67bde2-b321-4486-abff-7a7da6374cef,HCM_597.txt,William le Stedemon de Ros,char-offset:134,PERSON,,,,,,,,,,
4ef86622-3ea2-4081-96ea-57a4529378bb,HCM_597.txt,William le Stedemon de Ros,char-offset:134,PERSON,,,,,,,,,,
ab70a1fc-663d-4cde-9ded-2648cc28e001,HCM_597.txt,Ros,char-offset:157,PLACE,http://sws.geonames.org/2639110,Ross on Wye,,51.91667,-2.56667,,VERIFIED,Nominative,,
fa270742-a7dd-4464-a222-5892b8faefde,HCM_597.txt,clerk,char-offset:162,,,,,,,,,Job,,
5fecdad7-91ce-4255-90a3-a6b888323021,HCM_597.txt,Oppton Episcopi,char-offset:279,PLACE,,,,,,,UNVERIFIED,Nominative,,Bishop's Upton
67a8961f-ed9a-474f-9991-042cf359bcb8,HCM_597.txt,William le Webbe de Ros,char-offset:340,PERSON,,,,,,,,Witness,,
cce4df96-b158-4c42-bd11-c440c04070e1,HCM_597.txt,Ros,char-offset:360,PLACE,http://sws.geonames.org/2639110,Ross on Wye,,51.91667,-2.56667,,VERIFIED,Nominative,,
76ab1e7b-f929-46cd-a9c6-3947c23a7988,HCM_597.txt,Thomas le Webbe,char-offset:365,PERSON,,,,,,,,Witness,,
94d07557-ad0a-4252-8857-e76678b1bfa1,HCM_597.txt,Nicholas le Webbe,char-offset:385,PERSON,,,,,,,,Witness,,
24582461-ee54-48f6-bd1d-a998529ad7af,HCM_597.txt,William,char-offset:421,PERSON,,,,,,,,,,William le Stedemon de Ross
42949cc9-2500-4f19-98b0-eb0437bce200,HCM_597.txt,Latin,char-offset:430,,,,,,,,,Language,,
4711db31-7b0a-4263-b541-575e702d5a1f,HCM_608.txt,John son of Roger de Bruneshope de Hereford,char-offset:77,PERSON,,,,,,,,Principal,,
